ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,0.999386,0.868718,0.129056,3.300000,0.869600,0.034424,-191.452972,0.000000
1.000000,1.000001,0.871941,0.131283,3.300000,0.871408,0.093840,-190.474640,0.000000
1.000000,0.999385,0.874359,0.127444,3.300000,0.873834,0.161066,-189.510040,0.000000
1.000000,1.000001,0.873553,0.125642,3.300000,0.874054,0.102276,-190.429138,0.000000
1.000000,0.999385,0.876777,0.125832,3.300000,0.876336,0.161163,-189.620300,0.000000
1.000000,1.000001,0.884835,0.123224,3.300000,0.883061,0.406832,-186.363281,0.000000
1.000000,0.999385,0.880806,0.114550,3.300000,0.882500,0.222689,-189.472412,0.000000
1.000000,1.000000,0.880000,0.119194,3.300000,0.881245,0.071779,-191.758423,0.000000
1.000000,0.999385,0.884835,0.119385,3.300000,0.884080,0.164562,-190.372559,0.000000
1.000000,1.000000,0.885641,0.115165,3.300000,0.885670,0.166084,-190.425690,0.000000
1.000000,0.999385,0.887253,0.113743,3.300000,0.887281,0.168499,-190.477539,0.000000
1.000000,1.000000,0.893700,0.112747,3.300000,0.892482,0.338232,-188.241760,0.000000
1.000000,0.999385,0.892088,0.105685,3.300000,0.893106,0.232218,-190.109741,0.000000
1.000000,1.000000,0.892894,0.107912,3.300000,0.893570,0.156658,-191.350677,0.000000
1.000000,0.999385,0.894506,0.106491,3.300000,0.894672,0.136755,-191.656525,0.000000
1.000000,1.000000,0.892894,0.105495,3.300000,0.893709,0.027754,-193.153290,0.000000
1.000000,0.999385,0.892894,0.106491,3.300000,0.893158,-0.022284,-193.638336,0.000000
1.000000,1.000000,0.896117,0.107106,3.300000,0.895267,0.071573,-192.077057,0.000000
1.000000,0.999385,0.902564,0.103267,3.300000,0.900852,0.295506,-188.933594,0.000000
1.000000,1.000000,0.897729,0.097436,3.300000,0.899341,0.108316,-191.892670,0.000000
1.000000,0.999385,0.900147,0.101656,3.300000,0.900221,0.100002,-192.028595,0.000000
1.000000,1.000000,0.904982,0.099854,3.300000,0.904006,0.230019,-190.238129,0.000000
1.000000,0.999385,0.904982,0.094403,3.300000,0.905348,0.198816,-190.910736,0.000000
1.000000,1.000000,0.904176,0.095018,3.300000,0.905013,0.100651,-192.447144,0.000000
1.000000,0.999385,0.904176,0.095209,3.300000,0.904652,0.035759,-193.321350,0.000000
1.000000,1.000000,0.905788,0.095824,3.300000,0.905573,0.054571,-192.927795,0.000000
1.000000,0.999385,0.903370,0.093597,3.300000,0.904074,-0.046000,-194.220398,0.000000
1.000000,1.000000,0.905788,0.096630,3.300000,0.905200,0.013988,-193.142212,0.000000
1.000000,0.999385,0.909011,0.093597,3.300000,0.908048,0.133713,-191.374054,0.000000
1.000000,1.000000,0.911429,0.090989,3.300000,0.910911,0.212564,-190.424683,0.000000
1.000000,0.999385,0.911429,0.087956,3.300000,0.911872,0.173870,-191.239014,0.000000
1.000000,1.000000,0.911429,0.088571,3.300000,0.912013,0.110289,-192.312012,0.000000
1.000000,0.999385,0.913040,0.087956,3.300000,0.913065,0.110973,-192.357605,0.000000
1.000000,1.000000,0.914652,0.086960,3.300000,0.914533,0.130810,-192.140045,0.000000
1.000000,0.999385,0.915458,0.084732,3.300000,0.915566,0.122843,-192.337952,0.000000
1.000000,1.000000,0.917875,0.084542,3.300000,0.917603,0.165010,-191.837006,0.000000
1.000000,0.999385,0.917070,0.081509,3.300000,0.917650,0.098475,-192.901855,0.000000
1.000000,1.000000,0.911429,0.082931,3.300000,0.913299,-0.149521,-196.335205,0.000000
1.000000,0.999385,0.917070,0.087956,3.300000,0.915662,0.005766,-193.751587,0.000000
1.000000,1.000000,0.921099,0.082931,3.300000,0.919693,0.184498,-191.170074,0.000000
1.000000,0.999385,0.921905,0.078286,3.300000,0.921833,0.211851,-191.037476,0.000000
1.000000,1.000000,0.921905,0.078095,3.300000,0.922464,0.159016,-192.063110,0.000000
1.000000,0.999385,0.921099,0.077480,3.300000,0.921881,0.066986,-193.498810,0.000000
1.000000,1.000000,0.924322,0.078901,3.300000,0.923862,0.127396,-192.653198,0.000000
1.000000,0.999385,0.922711,0.075062,3.300000,0.923348,0.048864,-193.822754,0.000000
1.000000,1.000000,0.921905,0.077289,3.300000,0.922401,-0.020971,-194.733521,0.000000
1.000000,0.999385,0.920293,0.077480,3.300000,0.920768,-0.097731,-195.605042,0.000000
1.000000,1.000000,0.923517,0.079707,3.300000,0.922522,0.012932,-193.779205,0.000000
1.000000,0.999385,0.924322,0.075868,3.300000,0.923882,0.066410,-192.971313,0.000000
1.000000,1.000000,0.923517,0.075678,3.300000,0.923789,0.034193,-193.471222,0.000000
1.000000,0.999385,0.925128,0.075868,3.300000,0.924869,0.068420,-192.995697,0.000000
1.000000,1.000000,0.926740,0.074872,3.300000,0.926438,0.113392,-192.442261,0.000000
1.000000,0.999385,0.925128,0.072645,3.300000,0.925775,0.037418,-193.630219,0.000000
