ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,0.999429,1.005213,-0.004579,0.880354,1.004847,0.048878,-52.855957,0.000000
1.000000,1.000044,1.004834,-0.005169,0.839299,1.004967,0.033417,-53.100037,0.000000
1.000000,0.999428,1.005157,-0.005406,0.848079,1.005162,0.008125,-53.110321,0.000000
1.000000,1.000043,1.004805,-0.005114,0.862047,1.004894,-0.022724,-53.273987,0.000000
1.000000,0.999427,1.004674,-0.005378,0.878380,1.004656,-0.032772,-53.240997,0.000000
1.000000,1.000042,1.004307,-0.004632,0.885886,1.004310,-0.035248,-53.246155,0.000000
1.000000,0.999426,1.004583,-0.004881,0.886156,1.004423,-0.012039,-52.952606,0.000000
1.000000,1.000041,1.004714,-0.004543,0.871927,1.004614,0.006393,-52.769409,0.000000
1.000000,0.999424,1.005773,-0.005289,0.856940,1.005487,0.042763,-52.243561,0.000000
1.000000,1.000039,1.005043,-0.005734,0.829630,1.005262,0.008327,-52.645691,0.000000
1.000000,0.999423,1.004733,-0.005620,0.851506,1.004859,-0.033886,-52.876495,0.000000
1.000000,1.000038,1.004869,-0.004695,0.879574,1.004760,-0.033688,-52.676514,0.000000
1.000000,0.999422,1.003227,-0.005447,0.874207,1.003542,-0.071911,-53.254761,0.000000
1.000000,1.000037,1.003429,-0.003190,0.909192,1.003265,-0.054924,-52.955048,0.000000
1.000000,0.999421,1.003396,-0.004008,0.894713,1.003243,-0.016430,-52.674469,0.000000
1.000000,1.000036,1.003358,-0.003360,0.873821,1.003302,0.003468,-52.571381,0.000000
1.000000,0.999420,1.004234,-0.003938,0.859957,1.004002,0.034981,-52.145325,0.000000
1.000000,1.000035,1.005037,-0.004200,0.837304,1.004855,0.056118,-51.811676,0.000000
1.000000,0.999418,1.005246,-0.005619,0.816015,1.005273,0.039165,-51.861145,0.000000
1.000000,1.000033,1.004079,-0.005212,0.825775,1.004456,-0.037041,-52.554474,0.000000
1.000000,0.999417,1.004389,-0.004661,0.874914,1.004276,-0.048817,-52.346161,0.000000
1.000000,1.000032,1.004226,-0.004357,0.880118,1.004118,-0.029881,-52.148010,0.000000
1.000000,0.999416,1.004196,-0.004810,0.865942,1.004110,-0.009293,-51.990723,0.000000
