ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,1.000453,1.015631,-0.015099,-0.546650,1.015475,-0.022526,30.609894,0.000000
1.000000,0.999837,1.015861,-0.015794,-0.557922,1.015686,-0.012062,30.931244,0.000000
1.000000,1.000452,1.015956,-0.015409,-0.566817,1.015834,-0.011795,31.155457,0.000000
1.000000,0.999836,1.015907,-0.016120,-0.573550,1.015833,-0.021202,31.292786,0.000000
1.000000,1.000451,1.015871,-0.015457,-0.568981,1.015778,-0.030399,31.463226,0.000000
1.000000,0.999834,1.015447,-0.016037,-0.569483,1.015431,-0.045845,31.491821,0.000000
1.000000,1.000449,1.015602,-0.014997,-0.558886,1.015416,-0.038280,31.832062,0.000000
1.000000,0.999833,1.015640,-0.015768,-0.570469,1.015473,-0.023891,32.139954,0.000000
1.000000,1.000448,1.015457,-0.015192,-0.580460,1.015384,-0.025681,32.273773,0.000000
1.000000,0.999832,1.015453,-0.015625,-0.583805,1.015347,-0.028057,32.468109,0.000000
1.000000,1.000447,1.015146,-0.015006,-0.583451,1.015104,-0.038765,32.544464,0.000000
1.000000,0.999831,1.015509,-0.015315,-0.580947,1.015283,-0.024284,32.958954,0.000000
1.000000,1.000446,1.015280,-0.015063,-0.593220,1.015205,-0.024105,33.096283,0.000000
1.000000,0.999830,1.015108,-0.015450,-0.597613,1.015050,-0.032429,33.202667,0.000000
1.000000,1.000445,1.015069,-0.014663,-0.592472,1.014958,-0.034824,33.407684,0.000000
1.000000,0.999828,1.015055,-0.015241,-0.596698,1.014923,-0.029858,33.649658,0.000000
1.000000,1.000443,1.015044,-0.014611,-0.600695,1.014919,-0.025616,33.878876,0.000000
1.000000,0.999827,1.015049,-0.015217,-0.608861,1.014932,-0.022923,34.093689,0.000000
1.000000,1.000442,1.015224,-0.014607,-0.611487,1.015069,-0.017548,34.378113,0.000000
1.000000,0.999826,1.014853,-0.015398,-0.621649,1.014845,-0.030876,34.392975,0.000000
1.000000,1.000441,1.014970,-0.014412,-0.612307,1.014832,-0.032318,34.646759,0.000000
1.000000,0.999825,1.014966,-0.015145,-0.618101,1.014831,-0.026623,34.893646,0.000000
1.000000,1.000440,1.015161,-0.014526,-0.622661,1.014990,-0.016659,35.208008,0.000000
1.000000,0.999824,1.015415,-0.015337,-0.635621,1.015245,-0.006824,35.520050,0.000000
