ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,0.999865,3.297582,-2.300135,-3.300000,3.298214,-0.054855,335.161377,0.000000
1.000000,1.000480,3.299194,-2.297102,-3.300000,3.298787,-0.008797,335.908203,0.000000
1.000000,0.999864,3.299194,-2.299330,-3.300000,3.299067,0.008720,336.142578,0.000000
1.000000,1.000479,3.298388,-2.298715,-3.300000,3.298589,-0.016060,335.773438,0.000000
1.000000,0.999863,3.299194,-2.298525,-3.300000,3.298994,0.009270,336.140991,0.000000
1.000000,1.000478,3.299194,-2.298716,-3.300000,3.299169,0.014793,336.186890,0.000000
1.000000,0.999862,3.299194,-2.299332,-3.300000,3.299230,0.012833,336.121826,0.000000
1.000000,1.000477,3.300000,-2.298717,-3.300000,3.299836,0.036438,336.423584,0.000000
1.000000,0.999861,3.298388,-2.300139,-3.300000,3.298864,-0.022179,335.549683,0.000000
1.000000,1.000476,3.299194,-2.297913,-3.300000,3.299045,-0.006790,335.822754,0.000000
1.000000,0.999859,3.300000,-2.299335,-3.300000,3.299734,0.027962,336.311157,0.000000
1.000000,1.000474,3.299194,-2.299525,-3.300000,3.299411,0.002541,335.912598,0.000000
1.000000,0.999858,3.298388,-2.299336,-3.300000,3.298659,-0.034119,335.414673,0.000000
1.000000,1.000473,3.298388,-2.297915,-3.300000,3.298363,-0.036324,335.461304,0.000000
1.000000,0.999857,3.299194,-2.298531,-3.300000,3.298879,0.001495,336.039917,0.000000
1.000000,1.000472,3.299194,-2.298722,-3.300000,3.299118,0.012978,336.179688,0.000000
1.000000,0.999856,3.299194,-2.299338,-3.300000,3.299212,0.013397,336.147583,0.000000
1.000000,1.000471,3.299194,-2.298723,-3.300000,3.299236,0.009743,336.070923,0.000000
1.000000,0.999855,3.299194,-2.299339,-3.300000,3.299232,0.006119,336.001099,0.000000
1.000000,1.000470,3.299194,-2.298724,-3.300000,3.299220,0.003014,335.953003,0.000000
1.000000,0.999853,3.299194,-2.299341,-3.300000,3.299209,0.001282,335.925537,0.000000
1.000000,1.000468,3.299194,-2.298726,-3.300000,3.299201,0.000031,335.913086,0.000000
1.000000,0.999852,3.298388,-2.299342,-3.300000,3.298599,-0.028229,335.526489,0.000000
1.000000,1.000467,3.299194,-2.297921,-3.300000,3.298961,-0.001434,335.954224,0.000000
1.000000,0.999851,3.299194,-2.299343,-3.300000,3.299131,0.007706,336.070312,0.000000
1.000000,1.000466,3.299194,-2.298728,-3.300000,3.299199,0.008263,336.060791,0.000000
1.000000,0.999850,3.299194,-2.299344,-3.300000,3.299219,0.006401,336.015747,0.000000
1.000000,1.000465,3.299194,-2.298729,-3.300000,3.299218,0.003784,335.972290,0.000000
1.000000,0.999849,3.298388,-2.299345,-3.300000,3.298614,-0.025856,335.558472,0.000000
1.000000,1.000464,3.299194,-2.297925,-3.300000,3.298971,-0.000130,335.967163,0.000000
1.000000,0.999848,3.299194,-2.299346,-3.300000,3.299137,0.008286,336.071899,0.000000
1.000000,1.000463,3.299194,-2.298732,-3.300000,3.299202,0.008423,336.056519,0.000000
1.000000,0.999846,3.298388,-2.299348,-3.300000,3.298623,-0.021576,335.625732,0.000000
1.000000,1.000461,3.299194,-2.297927,-3.300000,3.298986,0.002907,336.008179,0.000000
