ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,0.999468,1.622198,-0.625147,-3.300000,1.622668,-0.002922,235.375000,0.000000
1.000000,1.000083,1.618974,-0.622114,-3.300000,1.619924,-0.130394,233.632629,0.000000
1.000000,0.999468,1.621392,-0.619507,-3.300000,1.620651,-0.048622,234.992737,0.000000
1.000000,1.000083,1.623004,-0.621309,-3.300000,1.622265,0.047768,236.349182,0.000000
1.000000,0.999467,1.623809,-0.623536,-3.300000,1.623547,0.093948,236.830505,0.000000
1.000000,1.000083,1.618974,-0.623727,-3.300000,1.620422,-0.084888,234.172668,0.000000
1.000000,0.999467,1.622198,-0.619507,-3.300000,1.621501,-0.004211,235.450806,0.000000
1.000000,1.000083,1.622198,-0.622115,-3.300000,1.622009,0.022961,235.797607,0.000000
1.000000,0.999467,1.619780,-0.622731,-3.300000,1.620424,-0.057949,234.615662,0.000000
1.000000,1.000082,1.621392,-0.619698,-3.300000,1.620981,-0.010452,235.369507,0.000000
1.000000,0.999467,1.622198,-0.621925,-3.300000,1.621857,0.036533,235.994568,0.000000
1.000000,1.000082,1.620586,-0.622116,-3.300000,1.621019,-0.014332,235.199036,0.000000
1.000000,0.999466,1.617363,-0.621120,-3.300000,1.618272,-0.136913,233.529724,0.000000
1.000000,1.000082,1.618168,-0.617281,-3.300000,1.617818,-0.107662,234.173889,0.000000
1.000000,0.999466,1.623809,-0.618702,-3.300000,1.621965,0.129574,237.559204,0.000000
1.000000,1.000082,1.618168,-0.623728,-3.300000,1.619521,-0.026482,235.077576,0.000000
1.000000,0.999466,1.621392,-0.618703,-3.300000,1.620835,0.045555,236.099670,0.000000
1.000000,1.000081,1.629451,-0.621310,-3.300000,1.627347,0.335590,239.961182,0.000000
1.000000,0.999466,1.622198,-0.629985,-3.300000,1.624464,0.080006,235.801941,0.000000
1.000000,1.000081,1.621392,-0.622117,-3.300000,1.622397,-0.053036,233.956421,0.000000
1.000000,0.999465,1.620586,-0.621926,-3.300000,1.620899,-0.109859,233.382690,0.000000
1.000000,1.000081,1.618168,-0.620505,-3.300000,1.618566,-0.182850,232.653809,0.000000
1.000000,0.999465,1.618974,-0.618703,-3.300000,1.618361,-0.126816,233.780151,0.000000
1.000000,1.000081,1.627839,-0.618894,-3.300000,1.625035,0.234089,238.926147,0.000000
1.000000,0.999465,1.618974,-0.628374,-3.300000,1.621202,-0.025249,234.837097,0.000000
1.000000,1.000080,1.625421,-0.618894,-3.300000,1.624253,0.123856,236.981384,0.000000
1.000000,0.999465,1.623809,-0.625956,-3.300000,1.624268,0.079777,236.140198,0.000000
1.000000,1.000080,1.622198,-0.623729,-3.300000,1.622950,-0.014153,234.760132,0.000000
1.000000,0.999465,1.620586,-0.622733,-3.300000,1.621153,-0.096828,233.719177,0.000000
1.000000,1.000080,1.622198,-0.620506,-3.300000,1.621654,-0.041080,234.717285,0.000000
1.000000,0.999464,1.621392,-0.622733,-3.300000,1.621346,-0.040459,234.801025,0.000000
1.000000,1.000080,1.619780,-0.621312,-3.300000,1.620075,-0.085072,234.260986,0.000000
1.000000,0.999464,1.623809,-0.620316,-3.300000,1.622607,0.065369,236.467224,0.000000
1.000000,1.000080,1.621392,-0.623730,-3.300000,1.621892,0.010796,235.548462,0.000000
1.000000,0.999464,1.617363,-0.621928,-3.300000,1.618567,-0.148209,233.336914,0.000000
1.000000,1.000079,1.618168,-0.617283,-3.300000,1.617862,-0.127312,233.900085,0.000000
