ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.000000,0.999942,0.988530,0.011412,-1.970027,0.989171,-0.022034,119.697266
1.000000,1.000557,0.988458,0.012098,-1.969002,0.989171,-0.022034,119.697266
1.000000,0.999941,0.988608,0.011332,-1.970029,0.989171,-0.022034,119.697266
1.000000,1.000556,0.988739,0.011817,-1.969004,0.989171,-0.022034,119.697266
1.000000,0.999939,0.988746,0.011194,-1.970031,0.989171,-0.022034,119.697266
1.000000,1.000554,0.988645,0.011909,-1.969006,0.989171,-0.022034,119.697266
1.000000,0.999938,0.988558,0.011380,-1.970033,0.989171,-0.022034,119.697266
1.000000,1.000553,0.988483,0.012070,-1.969008,0.989171,-0.022034,119.697266
1.000000,0.999937,0.988523,0.011413,-1.970035,0.989171,-0.022034,119.697266
1.000000,1.000552,0.988665,0.011887,-1.969010,0.989171,-0.022034,119.697266
1.000000,0.999936,0.988682,0.011254,-1.970037,0.989171,-0.022034,119.697266
1.000000,1.000551,0.988484,0.012067,-1.969012,0.989171,-0.022034,119.697266
1.000000,0.999935,0.988312,0.011623,-1.970039,0.989171,-0.022034,119.697266
1.000000,1.000550,0.988163,0.012387,-1.969014,0.989171,-0.022034,119.697266
1.000000,0.999933,0.988352,0.011582,-1.970041,0.989171,-0.022034,119.697266
1.000000,1.000548,0.988303,0.012245,-1.969015,0.989171,-0.022034,119.697266
1.000000,0.999932,0.988368,0.011565,-1.970042,0.989171,-0.022034,119.697266
1.000000,1.000547,0.988317,0.012230,-1.969018,0.989171,-0.022034,119.697266
1.000000,0.999931,0.988380,0.011551,-1.970044,0.989171,-0.022034,119.697266
1.000000,1.000546,0.988434,0.012112,-1.969020,0.989171,-0.022034,119.697266
1.000000,0.999930,0.988481,0.011449,-1.970047,0.989171,-0.022034,119.697266
1.000000,1.000545,0.988628,0.011917,-1.969021,0.989171,-0.022034,119.697266
1.000000,0.999929,0.988862,0.011067,-1.970048,0.989171,-0.022034,119.697266
1.000000,1.000544,0.988852,0.011691,-1.969023,0.989171,-0.022034,119.697266
1.000000,0.999927,0.988420,0.011508,-1.970050,0.989171,-0.022034,119.697266
1.000000,1.000542,0.987300,0.013242,-1.969025,0.989171,-0.022034,119.697266
1.000000,0.999926,0.982931,0.016996,-1.970052,0.989171,-0.022034,119.697266
1.000000,1.000541,0.974570,0.025971,-1.969027,0.989171,-0.022034,119.697266
1.000000,0.999925,0.962958,0.036967,-1.970054,0.989171,-0.022034,119.697266
1.000000,1.000540,0.948416,0.052124,-1.969029,0.989171,-0.022034,119.697266
1.000000,0.999924,0.931542,0.068382,-1.970056,0.989171,-0.022034,119.697266
1.000000,1.000539,0.912432,0.088107,-1.969031,0.989171,-0.022034,119.697266
1.000000,0.999923,0.892548,0.107375,-1.970058,0.989171,-0.022034,119.697266
1.000000,1.000538,0.870506,0.130032,-1.969033,0.989171,-0.022034,119.697266
1.000000,0.999921,0.847439,0.152483,3.300000,0.847439,-21.233879,-1298.434570
1.000000,1.000536,0.823376,0.177160,3.300000,0.810478,-14.152657,-644.071533
1.000000,0.999920,0.799724,0.200197,3.300000,0.792080,-6.117294,-256.276367
1.000000,1.000535,0.778763,0.221772,3.300000,0.776207,-2.604916,-126.600830
1.000000,0.999919,0.760352,0.239567,2.654904,0.759991,-1.421421,-108.294434
