ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,0.999637,0.970403,0.029234,1.128967,0.970943,0.015469,-61.730530,0.000000
1.000000,1.000253,0.970490,0.029763,1.140261,0.970670,0.010397,-62.061096,0.000000
1.000000,0.999637,0.969822,0.029815,1.147939,0.970120,0.012869,-62.608185,0.000000
1.000000,1.000253,0.969773,0.030480,1.147328,0.969949,0.031353,-62.930481,0.000000
1.000000,0.999637,0.970155,0.029482,1.131183,0.970237,0.062922,-63.080627,0.000000
1.000000,1.000253,0.971231,0.029023,1.106951,0.971187,0.107721,-63.001129,0.000000
1.000000,0.999638,0.971102,0.028535,1.119660,0.971444,0.096279,-63.628082,0.000000
1.000000,1.000253,0.970778,0.029475,1.157306,0.971214,0.052526,-64.427734,0.000000
1.000000,0.999638,0.970922,0.028716,1.170590,0.971148,0.035061,-64.841858,0.000000
1.000000,1.000254,0.970622,0.029632,1.184053,0.970886,0.030735,-65.326782,0.000000
1.000000,0.999638,0.970786,0.028852,1.179450,0.970933,0.044426,-65.596741,0.000000
1.000000,1.000254,0.970822,0.029431,1.181035,0.971014,0.057423,-65.948456,0.000000
1.000000,0.999638,0.971491,0.028147,1.167653,0.971557,0.080261,-66.068359,0.000000
1.000000,1.000254,0.971328,0.028926,1.182793,0.971635,0.072508,-66.631073,0.000000
1.000000,0.999639,0.970338,0.029301,1.224496,0.970885,0.021891,-67.634918,0.000000
1.000000,1.000254,0.971283,0.028972,1.215283,0.971257,0.041224,-67.588074,0.000000
1.000000,0.999639,0.972103,0.027536,1.184615,0.972045,0.090080,-67.480530,0.000000
1.000000,1.000255,0.971223,0.029032,1.215151,0.971717,0.065519,-68.388214,0.000000
1.000000,0.999639,0.971308,0.028331,1.234555,0.971597,0.039845,-68.919373,0.000000
1.000000,1.000255,0.971382,0.028873,1.243077,0.971570,0.039139,-69.265656,0.000000
1.000000,0.999639,0.971764,0.027875,1.232911,0.971856,0.058983,-69.433929,0.000000
1.000000,1.000255,0.973265,0.026990,1.198764,0.973097,0.114157,-69.125824,0.000000
1.000000,0.999640,0.974036,0.025603,1.185698,0.974130,0.134325,-69.297668,0.000000
