ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.000000,1.000000,0.985278,0.014722,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985422,0.013962,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985442,0.014559,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985671,0.013714,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985763,0.014237,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985737,0.013647,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985715,0.014285,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985589,0.013795,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985480,0.014520,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985598,0.013786,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985382,0.014618,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985406,0.013978,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985427,0.014573,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985552,0.013832,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985448,0.014552,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985570,0.013815,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985570,0.014430,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985676,0.013709,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985661,0.014339,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985755,0.013629,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985943,0.014057,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985893,0.013491,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985957,0.014043,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985906,0.013479,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985967,0.014033,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.986127,0.013258,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985947,0.014053,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.986003,0.013381,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985733,0.014267,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985924,0.013461,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985877,0.014123,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.986049,0.013336,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.986091,0.013909,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.986129,0.013256,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.986161,0.013839,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.986189,0.013196,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.986107,0.013893,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.986248,0.013136,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.986265,0.013735,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.986385,0.012999,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.986384,0.013616,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.986276,0.013108,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.986183,0.013817,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.986208,0.013176,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.986017,0.013983,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.986064,0.013320,-1.210176,0.986539,-0.010056,73.583496
1.000000,1.000000,0.985999,0.014001,-1.209520,0.986539,-0.010056,73.583496
1.000000,0.999385,0.985942,0.013442,-1.210176,0.986539,-0.010056,73.583496
