ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,0.999849,1.002186,-0.002337,1.148875,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000464,1.002226,-0.001762,1.151181,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999848,1.001305,-0.001458,1.148870,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000463,1.000930,-0.000468,1.151176,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999846,1.001136,-0.001290,1.148865,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000461,1.001845,-0.001384,1.151172,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999845,1.001612,-0.001767,1.148861,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000460,1.001834,-0.001374,1.151167,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999844,1.002982,-0.003138,1.148857,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000459,1.002705,-0.002246,1.151163,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999843,1.002146,-0.002303,1.148852,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000458,1.002404,-0.001946,1.151158,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999842,1.003371,-0.003529,1.148848,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000457,1.003149,-0.002692,1.151154,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999840,1.003168,-0.003328,1.148843,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000455,1.003291,-0.002836,1.151149,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999839,1.003292,-0.003453,1.148839,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000454,1.003186,-0.002732,1.151145,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999838,1.003201,-0.003363,1.148834,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000453,1.003214,-0.002761,1.151140,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999837,1.003225,-0.003388,1.148830,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000452,1.004084,-0.003632,1.151136,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999836,1.005360,-0.005525,1.148825,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000451,1.004982,-0.004532,1.151132,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999834,1.004654,-0.004820,1.148821,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000449,1.004263,-0.003813,1.151127,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999833,1.004348,-0.004515,1.148816,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000448,1.003678,-0.003230,1.151123,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999832,1.003734,-0.003902,1.148812,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000447,1.003146,-0.002699,1.151118,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999831,1.002953,-0.003122,1.148807,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000446,1.003211,-0.002765,1.151114,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999830,1.003116,-0.003286,1.148803,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000445,1.002821,-0.002376,1.151109,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999828,1.002565,-0.002737,1.148798,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000443,1.002449,-0.002006,1.151105,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999827,1.002455,-0.002627,1.148794,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000442,1.002141,-0.001698,1.151100,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999826,1.002187,-0.002361,1.148789,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000441,1.002758,-0.002317,1.151096,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999825,1.002723,-0.002898,1.148785,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000440,1.003435,-0.002996,1.151091,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999824,1.003417,-0.003594,1.148781,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000439,1.003932,-0.003494,1.151087,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999822,1.003849,-0.004026,1.148776,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000437,1.003457,-0.003020,1.151082,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999821,1.003542,-0.003721,1.148772,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000436,1.003616,-0.003180,1.151078,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999820,1.003362,-0.003542,1.148767,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000435,1.004097,-0.003661,1.151073,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999819,1.003885,-0.004066,1.148763,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000434,1.003807,-0.003374,1.151069,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999818,1.004165,-0.004347,1.148758,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000433,1.003732,-0.003299,1.151064,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999817,1.003462,-0.003646,1.148754,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000432,1.003334,-0.002903,1.151060,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999815,1.003329,-0.003514,1.148749,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000430,1.002263,-0.001833,1.151056,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999814,1.002293,-0.002479,1.148745,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000429,1.002107,-0.001678,1.151051,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999813,1.002051,-0.002238,1.148740,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000428,1.002534,-0.002106,1.151047,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999812,1.001254,-0.001442,1.148736,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000427,1.001417,-0.000990,1.151042,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999811,1.002089,-0.002279,1.148731,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000426,1.002355,-0.001929,1.151038,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999809,1.003328,-0.003519,1.148727,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000424,1.003430,-0.003006,1.151033,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999808,1.004156,-0.004348,1.148722,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000423,1.004574,-0.004151,1.151029,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999807,1.004512,-0.004705,1.148718,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000422,1.004245,-0.003823,1.151024,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999806,1.003802,-0.003996,1.148714,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000421,1.003629,-0.003208,1.151020,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999805,1.004328,-0.004524,1.148709,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000420,1.003768,-0.003348,1.151015,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999803,1.004661,-0.004858,1.148705,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000418,1.004482,-0.004063,1.151011,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999802,1.004325,-0.004523,1.148700,1.001784,-0.010174,-69.072845,0.000000
1.000000,1.000417,1.004084,-0.003666,1.151006,1.001784,-0.010174,-69.072845,0.000000
1.000000,0.999801,1.003874,-0.004073,1.148696,1.001784,-0.010174,-69.072845,0.000000
