ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.000000,1.000142,1.013155,-0.013013,1.060772,1.010280,0.042267,-65.463135
1.000000,0.999526,1.013343,-0.013817,1.059745,1.010280,0.042267,-65.463135
1.000000,1.000142,1.013506,-0.013364,1.060771,1.010280,0.042267,-65.463135
1.000000,0.999526,1.014497,-0.014971,1.059744,1.010280,0.042267,-65.463135
1.000000,1.000141,1.015251,-0.015110,1.060770,1.010280,0.042267,-65.463135
1.000000,0.999525,1.015268,-0.015743,1.059743,1.010280,0.042267,-65.463135
1.000000,1.000140,1.014753,-0.014613,1.060768,1.010280,0.042267,-65.463135
1.000000,0.999524,1.014730,-0.015206,1.059742,1.010280,0.042267,-65.463135
1.000000,1.000139,1.014285,-0.014146,1.060767,1.010280,0.042267,-65.463135
1.000000,0.999524,1.015386,-0.015862,1.059741,1.010280,0.042267,-65.463135
1.000000,1.000139,1.015173,-0.015034,1.060766,1.010280,0.042267,-65.463135
1.000000,0.999523,1.014351,-0.014829,1.059739,1.010280,0.042267,-65.463135
1.000000,1.000138,1.014381,-0.014243,1.060765,1.010280,0.042267,-65.463135
1.000000,0.999522,1.015044,-0.015522,1.059738,1.010280,0.042267,-65.463135
1.000000,1.000137,1.014983,-0.014846,1.060764,1.010280,0.042267,-65.463135
1.000000,0.999521,1.014611,-0.015090,1.059737,1.010280,0.042267,-65.463135
1.000000,1.000137,1.013864,-0.013727,1.060762,1.010280,0.042267,-65.463135
1.000000,0.999521,1.013958,-0.014437,1.059736,1.010280,0.042267,-65.463135
1.000000,1.000136,1.013827,-0.013691,1.060761,1.010280,0.042267,-65.463135
1.000000,0.999520,1.014776,-0.015256,1.059735,1.010280,0.042267,-65.463135
1.000000,1.000135,1.014431,-0.014296,1.060760,1.010280,0.042267,-65.463135
1.000000,0.999519,1.015194,-0.015675,1.059733,1.010280,0.042267,-65.463135
1.000000,1.000134,1.015007,-0.014872,1.060759,1.010280,0.042267,-65.463135
1.000000,0.999519,1.014950,-0.015432,1.059732,1.010280,0.042267,-65.463135
1.000000,1.000134,1.015114,-0.014980,1.060758,1.010280,0.042267,-65.463135
1.000000,0.999518,1.015574,-0.016056,1.059731,1.010280,0.042267,-65.463135
1.000000,1.000133,1.015231,-0.015097,1.060756,1.010280,0.042267,-65.463135
1.000000,0.999517,1.014932,-0.015415,1.059730,1.010280,0.042267,-65.463135
1.000000,1.000132,1.014992,-0.014860,1.060755,1.010280,0.042267,-65.463135
1.000000,0.999516,1.014937,-0.015421,1.059729,1.010280,0.042267,-65.463135
1.000000,1.000132,1.014890,-0.014758,1.060754,1.010280,0.042267,-65.463135
1.000000,0.999516,1.014743,-0.015227,1.059727,1.010280,0.042267,-65.463135
1.000000,1.000131,1.014827,-0.014696,1.060753,1.010280,0.042267,-65.463135
1.000000,0.999515,1.015219,-0.015705,1.059726,1.010280,0.042267,-65.463135
1.000000,1.000130,1.017153,-0.017022,1.060752,1.010280,0.042267,-65.463135
1.000000,0.999514,1.017238,-0.017724,1.059725,1.010280,0.042267,-65.463135
1.000000,1.000129,1.018906,-0.018776,1.060750,1.010280,0.042267,-65.463135
1.000000,0.999514,1.018866,-0.019353,1.059724,1.010280,0.042267,-65.463135
1.000000,1.000129,1.019682,-0.019553,1.060749,1.010280,0.042267,-65.463135
1.000000,0.999513,1.018054,-0.018541,1.059723,1.010280,0.042267,-65.463135
1.000000,1.000128,1.017596,-0.017468,1.060748,1.010280,0.042267,-65.463135
1.000000,0.999512,1.017092,-0.017580,1.059721,1.010280,0.042267,-65.463135
1.000000,1.000127,1.016548,-0.016421,1.060747,1.010280,0.042267,-65.463135
1.000000,0.999511,1.016289,-0.016778,1.059720,1.010280,0.042267,-65.463135
1.000000,1.000127,1.015957,-0.015831,1.060746,1.010280,0.042267,-65.463135
1.000000,0.999511,1.015669,-0.016159,1.059719,1.010280,0.042267,-65.463135
1.000000,1.000126,1.015313,-0.015188,1.060745,1.010280,0.042267,-65.463135
1.000000,0.999510,1.016066,-0.016556,1.059718,1.010280,0.042267,-65.463135
1.000000,1.000125,1.016083,-0.015957,1.060743,1.010280,0.042267,-65.463135
1.000000,0.999509,1.016522,-0.017012,1.059717,1.010280,0.042267,-65.463135
1.000000,1.000124,1.016266,-0.016141,1.060742,1.010280,0.042267,-65.463135
1.000000,0.999509,1.014875,-0.015367,1.059716,1.010280,0.042267,-65.463135
1.000000,1.000124,1.014730,-0.014606,1.060741,1.010280,0.042267,-65.463135
1.000000,0.999508,1.014604,-0.015096,1.059714,1.010280,0.042267,-65.463135
1.000000,1.000123,1.015556,-0.015433,1.060740,1.010280,0.042267,-65.463135
1.000000,0.999507,1.016277,-0.016770,1.059713,1.010280,0.042267,-65.463135
1.000000,1.000122,1.015947,-0.015825,1.060739,1.010280,0.042267,-65.463135
1.000000,0.999506,1.015448,-0.015942,1.059712,1.010280,0.042267,-65.463135
1.000000,1.000122,1.015227,-0.015106,1.060737,1.010280,0.042267,-65.463135
1.000000,0.999506,1.015036,-0.015530,1.059711,1.010280,0.042267,-65.463135
1.000000,1.000121,1.014869,-0.014748,1.060736,1.010280,0.042267,-65.463135
1.000000,0.999505,1.015468,-0.015963,1.059710,1.010280,0.042267,-65.463135
1.000000,1.000120,1.015245,-0.015125,1.060735,1.010280,0.042267,-65.463135
1.000000,0.999504,1.014201,-0.014697,1.059708,1.010280,0.042267,-65.463135
1.000000,1.000119,1.014676,-0.014556,1.060734,1.010280,0.042267,-65.463135
1.000000,0.999503,1.015088,-0.015584,1.059707,1.010280,0.042267,-65.463135
1.000000,1.000119,1.015021,-0.014902,1.060733,1.010280,0.042267,-65.463135
1.000000,0.999503,1.014856,-0.015354,1.059706,1.010280,0.042267,-65.463135
1.000000,1.000118,1.014820,-0.014702,1.060731,1.010280,0.042267,-65.463135
1.000000,0.999502,1.014788,-0.015286,1.059705,1.010280,0.042267,-65.463135
1.000000,1.000117,1.016247,-0.016130,1.060730,1.010280,0.042267,-65.463135
1.000000,0.999501,1.017089,-0.017588,1.059704,1.010280,0.042267,-65.463135
1.000000,1.000117,1.017608,-0.017491,1.060729,1.010280,0.042267,-65.463135
1.000000,0.999501,1.016572,-0.017071,1.059702,1.010280,0.042267,-65.463135
1.000000,1.000116,1.016521,-0.016405,1.060728,1.010280,0.042267,-65.463135
1.000000,0.999500,1.017540,-0.018040,1.059701,1.010280,0.042267,-65.463135
1.000000,1.000115,1.016937,-0.016822,1.060727,1.010280,0.042267,-65.463135
1.000000,0.999499,1.015246,-0.015746,1.059700,1.010280,0.042267,-65.463135
1.000000,1.000114,1.015158,-0.015043,1.060725,1.010280,0.042267,-65.463135
1.000000,0.999498,1.014338,-0.014840,1.059699,1.010280,0.042267,-65.463135
1.000000,1.000114,1.014370,-0.014256,1.060724,1.010280,0.042267,-65.463135
1.000000,0.999498,1.014716,-0.015218,1.059698,1.010280,0.042267,-65.463135
1.000000,1.000113,1.014592,-0.014479,1.060723,1.010280,0.042267,-65.463135
1.000000,0.999497,1.014484,-0.014987,1.059696,1.010280,0.042267,-65.463135
1.000000,1.000112,1.014496,-0.014384,1.060722,1.010280,0.042267,-65.463135
