ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.000000,1.000072,1.014530,-0.014458,-1.156839,1.014190,0.002106,67.958496
1.000000,0.999455,1.014430,-0.014975,-1.157866,1.014190,0.002106,67.958496
1.000000,1.000070,1.014449,-0.014379,-1.156841,1.014190,0.002106,67.958496
1.000000,0.999454,1.014467,-0.015012,-1.157868,1.014190,0.002106,67.958496
1.000000,1.000069,1.014481,-0.014412,-1.156843,1.014190,0.002106,67.958496
1.000000,0.999453,1.014494,-0.015041,-1.157870,1.014190,0.002106,67.958496
1.000000,1.000068,1.014293,-0.014225,-1.156845,1.014190,0.002106,67.958496
1.000000,0.999452,1.014118,-0.014666,-1.157872,1.014190,0.002106,67.958496
1.000000,1.000067,1.014285,-0.014218,-1.156847,1.014190,0.002106,67.958496
1.000000,0.999451,1.014430,-0.014979,-1.157874,1.014190,0.002106,67.958496
1.000000,1.000066,1.014237,-0.014172,-1.156849,1.014190,0.002106,67.958496
1.000000,0.999449,1.014282,-0.014833,-1.157876,1.014190,0.002106,67.958496
1.000000,1.000064,1.014215,-0.014151,-1.156851,1.014190,0.002106,67.958496
1.000000,0.999448,1.014263,-0.014815,-1.157878,1.014190,0.002106,67.958496
1.000000,1.000063,1.014305,-0.014241,-1.156853,1.014190,0.002106,67.958496
1.000000,0.999447,1.014341,-0.014894,-1.157880,1.014190,0.002106,67.958496
1.000000,1.000062,1.014266,-0.014204,-1.156855,1.014190,0.002106,67.958496
1.000000,0.999446,1.014095,-0.014649,-1.157882,1.014190,0.002106,67.958496
1.000000,1.000061,1.014158,-0.014098,-1.156857,1.014190,0.002106,67.958496
1.000000,0.999445,1.013895,-0.014451,-1.157884,1.014190,0.002106,67.958496
1.000000,1.000060,1.013879,-0.013820,-1.156859,1.014190,0.002106,67.958496
1.000000,0.999443,1.013759,-0.014316,-1.157886,1.014190,0.002106,67.958496
1.000000,1.000058,1.013867,-0.013809,-1.156861,1.014190,0.002106,67.958496
1.000000,0.999442,1.013855,-0.014412,-1.157888,1.014190,0.002106,67.958496
1.000000,1.000057,1.013950,-0.013893,-1.156863,1.014190,0.002106,67.958496
1.000000,0.999441,1.013820,-0.014379,-1.157890,1.014190,0.002106,67.958496
1.000000,1.000056,1.013814,-0.013758,-1.156865,1.014190,0.002106,67.958496
1.000000,0.999440,1.013915,-0.014475,-1.157892,1.014190,0.002106,67.958496
1.000000,1.000055,1.013790,-0.013735,-1.156867,1.014190,0.002106,67.958496
1.000000,0.999439,1.013894,-0.014455,-1.157894,1.014190,0.002106,67.958496
1.000000,1.000054,1.013984,-0.013931,-1.156869,1.014190,0.002106,67.958496
1.000000,0.999437,1.013956,-0.014519,-1.157896,1.014190,0.002106,67.958496
1.000000,1.000052,1.014038,-0.013986,-1.156871,1.014190,0.002106,67.958496
1.000000,0.999436,1.014004,-0.014567,-1.157898,1.014190,0.002106,67.958496
1.000000,1.000051,1.013867,-0.013816,-1.156873,1.014190,0.002106,67.958496
1.000000,0.999435,1.013855,-0.014419,-1.157900,1.014190,0.002106,67.958496
1.000000,1.000050,1.013950,-0.013900,-1.156875,1.014190,0.002106,67.958496
1.000000,0.999434,1.014033,-0.014599,-1.157902,1.014190,0.002106,67.958496
1.000000,1.000049,1.014105,-0.014056,-1.156877,1.014190,0.002106,67.958496
1.000000,0.999433,1.014273,-0.014841,-1.157904,1.014190,0.002106,67.958496
1.000000,1.000048,1.014313,-0.014266,-1.156879,1.014190,0.002106,67.958496
1.000000,0.999431,1.014030,-0.014598,-1.157906,1.014190,0.002106,67.958496
1.000000,1.000046,1.014208,-0.014162,-1.156881,1.014190,0.002106,67.958496
1.000000,0.999430,1.014257,-0.014827,-1.157908,1.014190,0.002106,67.958496
1.000000,1.000045,1.014087,-0.014042,-1.156883,1.014190,0.002106,67.958496
1.000000,0.999429,1.013940,-0.014511,-1.157910,1.014190,0.002106,67.958496
1.000000,1.000044,1.014130,-0.014086,-1.156885,1.014190,0.002106,67.958496
1.000000,0.999428,1.014083,-0.014655,-1.157912,1.014190,0.002106,67.958496
1.000000,1.000043,1.014573,-0.014530,-1.156887,1.014190,0.002106,67.958496
1.000000,0.999427,1.014680,-0.015253,-1.157914,1.014190,0.002106,67.958496
1.000000,1.000042,1.014773,-0.014731,-1.156889,1.014190,0.002106,67.958496
1.000000,0.999426,1.014853,-0.015428,-1.157916,1.014190,0.002106,67.958496
1.000000,1.000041,1.014711,-0.014670,-1.156891,1.014190,0.002106,67.958496
1.000000,0.999424,1.014694,-0.015269,-1.157918,1.014190,0.002106,67.958496
1.000000,1.000039,1.014785,-0.014745,-1.156893,1.014190,0.002106,67.958496
1.000000,0.999423,1.014970,-0.015547,-1.157920,1.014190,0.002106,67.958496
1.000000,1.000038,1.014918,-0.014880,-1.156895,1.014190,0.002106,67.958496
1.000000,0.999422,1.014874,-0.015452,-1.157922,1.014190,0.002106,67.958496
1.000000,1.000037,1.014729,-0.014692,-1.156897,1.014190,0.002106,67.958496
1.000000,0.999421,1.014603,-0.015182,-1.157924,1.014190,0.002106,67.958496
1.000000,1.000036,1.014599,-0.014564,-1.156899,1.014190,0.002106,67.958496
1.000000,0.999420,1.014597,-0.015177,-1.157926,1.014190,0.002106,67.958496
1.000000,1.000035,1.014382,-0.014347,-1.156901,1.014190,0.002106,67.958496
1.000000,0.999418,1.014514,-0.015096,-1.157928,1.014190,0.002106,67.958496
1.000000,1.000033,1.014522,-0.014489,-1.156903,1.014190,0.002106,67.958496
1.000000,0.999417,1.014530,-0.015113,-1.157930,1.014190,0.002106,67.958496
1.000000,1.000032,1.014536,-0.014504,-1.156905,1.014190,0.002106,67.958496
1.000000,0.999416,1.014542,-0.015126,-1.157932,1.014190,0.002106,67.958496
1.000000,1.000031,1.014547,-0.014516,-1.156907,1.014190,0.002106,67.958496
1.000000,0.999415,1.014445,-0.015030,-1.157934,1.014190,0.002106,67.958496
1.000000,1.000030,1.014250,-0.014220,-1.156909,1.014190,0.002106,67.958496
1.000000,0.999414,1.014187,-0.014774,-1.157936,1.014190,0.002106,67.958496
1.000000,1.000029,1.014133,-0.014104,-1.156911,1.014190,0.002106,67.958496
1.000000,0.999412,1.014085,-0.014673,-1.157938,1.014190,0.002106,67.958496
1.000000,1.000027,1.014150,-0.014123,-1.156913,1.014190,0.002106,67.958496
1.000000,0.999411,1.014207,-0.014795,-1.157940,1.014190,0.002106,67.958496
1.000000,1.000026,1.014362,-0.014336,-1.156915,1.014190,0.002106,67.958496
1.000000,0.999410,1.014390,-0.014980,-1.157942,1.014190,0.002106,67.958496
1.000000,1.000025,1.014415,-0.014390,-1.156917,1.014190,0.002106,67.958496
1.000000,0.999409,1.014437,-0.015028,-1.157944,1.014190,0.002106,67.958496
1.000000,1.000024,1.014562,-0.014538,-1.156919,1.014190,0.002106,67.958496
1.000000,0.999408,1.014776,-0.015369,-1.157946,1.014190,0.002106,67.958496
1.000000,1.000023,1.014644,-0.014622,-1.156921,1.014190,0.002106,67.958496
1.000000,0.999406,1.014742,-0.015335,-1.157948,1.014190,0.002106,67.958496
1.000000,1.000021,1.014720,-0.014699,-1.156923,1.014190,0.002106,67.958496
1.000000,0.999405,1.014702,-0.015296,-1.157950,1.014190,0.002106,67.958496
1.000000,1.000020,1.014685,-0.014665,-1.156925,1.014190,0.002106,67.958496
1.000000,0.999404,1.014565,-0.015161,-1.157952,1.014190,0.002106,67.958496
1.000000,1.000019,1.014567,-0.014548,-1.156927,1.014190,0.002106,67.958496
1.000000,0.999403,1.014568,-0.015166,-1.157954,1.014190,0.002106,67.958496
1.000000,1.000018,1.014570,-0.014552,-1.156929,1.014190,0.002106,67.958496
1.000000,0.999402,1.014677,-0.015275,-1.157956,1.014190,0.002106,67.958496
1.000000,1.000017,1.014664,-0.014647,-1.156931,1.014190,0.002106,67.958496
1.000000,0.999400,1.014653,-0.015252,-1.157958,1.014190,0.002106,67.958496
1.000000,1.000015,1.014749,-0.014734,-1.156933,1.014190,0.002106,67.958496
1.000000,0.999399,1.014939,-0.015540,-1.157960,1.014190,0.002106,67.958496
1.000000,1.000014,1.014786,-0.014771,-1.156935,1.014190,0.002106,67.958496
1.000000,0.999398,1.014758,-0.015360,-1.157962,1.014190,0.002106,67.958496
1.000000,1.000013,1.014628,-0.014615,-1.156937,1.014190,0.002106,67.958496
1.000000,0.999397,1.014409,-0.015013,-1.157964,1.014190,0.002106,67.958496
1.000000,1.000012,1.014538,-0.014526,-1.156939,1.014190,0.002106,67.958496
1.000000,0.999396,1.014543,-0.015148,-1.157966,1.014190,0.002106,67.958496
1.000000,1.000011,1.014548,-0.014537,-1.156941,1.014190,0.002106,67.958496
1.000000,0.999395,1.014552,-0.015157,-1.157968,1.014190,0.002106,67.958496
1.000000,1.000010,1.014555,-0.014546,-1.156943,1.014190,0.002106,67.958496
1.000000,0.999393,1.014559,-0.015165,-1.157970,1.014190,0.002106,67.958496
1.000000,1.000008,1.014455,-0.014447,-1.156945,1.014190,0.002106,67.958496
1.000000,0.999392,1.014471,-0.015079,-1.157972,1.014190,0.002106,67.958496
1.000000,1.000007,1.014379,-0.014372,-1.156947,1.014190,0.002106,67.958496
1.000000,0.999391,1.014406,-0.015015,-1.157974,1.014190,0.002106,67.958496
1.000000,1.000006,1.014428,-0.014422,-1.156949,1.014190,0.002106,67.958496
1.000000,0.999390,1.014554,-0.015165,-1.157976,1.014190,0.002106,67.958496
1.000000,1.000005,1.014558,-0.014553,-1.156950,1.014190,0.002106,67.958496
1.000000,0.999389,1.014773,-0.015384,-1.157977,1.014190,0.002106,67.958496
1.000000,1.000004,1.014960,-0.014956,-1.156953,1.014190,0.002106,67.958496
1.000000,0.999387,1.014909,-0.015522,-1.157979,1.014190,0.002106,67.958496
1.000000,1.000002,1.014972,-0.014970,-1.156955,1.014190,0.002106,67.958496
1.000000,0.999386,1.014708,-0.015322,-1.157982,1.014190,0.002106,67.958496
1.000000,1.000001,1.014691,-0.014690,-1.156956,1.014190,0.002106,67.958496
1.000000,0.999385,1.014888,-0.015503,-1.157983,1.014190,0.002106,67.958496
1.000000,1.000000,1.014954,-0.014954,-1.156958,1.014190,0.002106,67.958496
1.000000,0.999385,1.014904,-0.015519,-1.157983,1.014190,0.002106,67.958496
1.000000,1.000001,1.014861,-0.014860,-1.156956,1.014190,0.002106,67.958496
1.000000,0.999386,1.014718,-0.015332,-1.157982,1.014190,0.002106,67.958496
1.000000,1.000002,1.014912,-0.014910,-1.156955,1.014190,0.002106,67.958496
1.000000,0.999387,1.014762,-0.015375,-1.157979,1.014190,0.002106,67.958496
1.000000,1.000004,1.014632,-0.014628,-1.156953,1.014190,0.002106,67.958496
1.000000,0.999389,1.014731,-0.015342,-1.157977,1.014190,0.002106,67.958496
1.000000,1.000005,1.014711,-0.014706,-1.156950,1.014190,0.002106,67.958496
1.000000,0.999390,1.014693,-0.015304,-1.157976,1.014190,0.002106,67.958496
1.000000,1.000006,1.014572,-0.014566,-1.156949,1.014190,0.002106,67.958496
1.000000,0.999391,1.014467,-0.015076,-1.157974,1.014190,0.002106,67.958496
1.000000,1.000007,1.014482,-0.014474,-1.156947,1.014190,0.002106,67.958496
1.000000,0.999392,1.014707,-0.015315,-1.157972,1.014190,0.002106,67.958496
1.000000,1.000008,1.014690,-0.014681,-1.156945,1.014190,0.002106,67.958496
1.000000,0.999393,1.014781,-0.015388,-1.157970,1.014190,0.002106,67.958496
1.000000,1.000010,1.014755,-0.014745,-1.156943,1.014190,0.002106,67.958496
1.000000,0.999395,1.014731,-0.015337,-1.157968,1.014190,0.002106,67.958496
1.000000,1.000011,1.014499,-0.014488,-1.156941,1.014190,0.002106,67.958496
1.000000,0.999396,1.014403,-0.015008,-1.157966,1.014190,0.002106,67.958496
1.000000,1.000012,1.014426,-0.014415,-1.156939,1.014190,0.002106,67.958496
1.000000,0.999397,1.014553,-0.015156,-1.157964,1.014190,0.002106,67.958496
1.000000,1.000013,1.014769,-0.014755,-1.156937,1.014190,0.002106,67.958496
1.000000,0.999398,1.014956,-0.015558,-1.157962,1.014190,0.002106,67.958496
1.000000,1.000014,1.014694,-0.014680,-1.156935,1.014190,0.002106,67.958496
1.000000,0.999399,1.014679,-0.015279,-1.157960,1.014190,0.002106,67.958496
1.000000,1.000015,1.014559,-0.014544,-1.156933,1.014190,0.002106,67.958496
1.000000,0.999400,1.014350,-0.014949,-1.157958,1.014190,0.002106,67.958496
1.000000,1.000017,1.014380,-0.014363,-1.156931,1.014190,0.002106,67.958496
1.000000,0.999402,1.014194,-0.014792,-1.157956,1.014190,0.002106,67.958496
1.000000,1.000018,1.014244,-0.014226,-1.156929,1.014190,0.002106,67.958496
1.000000,0.999403,1.014288,-0.014886,-1.157954,1.014190,0.002106,67.958496
1.000000,1.000019,1.014220,-0.014201,-1.156927,1.014190,0.002106,67.958496
1.000000,0.999404,1.014161,-0.014757,-1.157952,1.014190,0.002106,67.958496
1.000000,1.000020,1.014429,-0.014409,-1.156925,1.014190,0.002106,67.958496
1.000000,0.999405,1.014449,-0.015043,-1.157950,1.014190,0.002106,67.958496
1.000000,1.000021,1.014572,-0.014551,-1.156923,1.014190,0.002106,67.958496
1.000000,0.999406,1.014573,-0.015166,-1.157948,1.014190,0.002106,67.958496
1.000000,1.000023,1.014680,-0.014657,-1.156921,1.014190,0.002106,67.958496
1.000000,0.999408,1.014348,-0.014940,-1.157946,1.014190,0.002106,67.958496
1.000000,1.000024,1.014378,-0.014354,-1.156919,1.014190,0.002106,67.958496
1.000000,0.999409,1.014617,-0.015208,-1.157944,1.014190,0.002106,67.958496
1.000000,1.000025,1.014612,-0.014587,-1.156917,1.014190,0.002106,67.958496
1.000000,0.999410,1.014714,-0.015304,-1.157942,1.014190,0.002106,67.958496
1.000000,1.000026,1.014696,-0.014670,-1.156915,1.014190,0.002106,67.958496
1.000000,0.999411,1.014468,-0.015057,-1.157940,1.014190,0.002106,67.958496
1.000000,1.000027,1.014589,-0.014562,-1.156913,1.014190,0.002106,67.958496
1.000000,0.999412,1.014588,-0.015175,-1.157938,1.014190,0.002106,67.958496
1.000000,1.000029,1.014586,-0.014558,-1.156911,1.014190,0.002106,67.958496
1.000000,0.999414,1.014692,-0.015278,-1.157936,1.014190,0.002106,67.958496
1.000000,1.000030,1.014571,-0.014541,-1.156909,1.014190,0.002106,67.958496
1.000000,0.999415,1.014465,-0.015051,-1.157934,1.014190,0.002106,67.958496
1.000000,1.000031,1.014374,-0.014343,-1.156907,1.014190,0.002106,67.958496
1.000000,0.999416,1.014295,-0.014879,-1.157932,1.014190,0.002106,67.958496
1.000000,1.000032,1.014439,-0.014406,-1.156905,1.014190,0.002106,67.958496
1.000000,0.999417,1.014457,-0.015040,-1.157930,1.014190,0.002106,67.958496
1.000000,1.000033,1.014367,-0.014334,-1.156903,1.014190,0.002106,67.958496
1.000000,0.999418,1.014395,-0.014977,-1.157928,1.014190,0.002106,67.958496
1.000000,1.000035,1.014313,-0.014278,-1.156901,1.014190,0.002106,67.958496
1.000000,0.999420,1.014136,-0.014716,-1.157926,1.014190,0.002106,67.958496
1.000000,1.000036,1.014194,-0.014158,-1.156899,1.014190,0.002106,67.958496
1.000000,0.999421,1.014245,-0.014824,-1.157924,1.014190,0.002106,67.958496
1.000000,1.000037,1.014076,-0.014039,-1.156897,1.014190,0.002106,67.958496
1.000000,0.999422,1.014036,-0.014614,-1.157922,1.014190,0.002106,67.958496
1.000000,1.000038,1.014002,-0.013964,-1.156895,1.014190,0.002106,67.958496
1.000000,0.999423,1.013972,-0.014548,-1.157920,1.014190,0.002106,67.958496
1.000000,1.000039,1.013839,-0.013800,-1.156893,1.014190,0.002106,67.958496
1.000000,0.999424,1.013831,-0.014406,-1.157918,1.014190,0.002106,67.958496
1.000000,1.000041,1.013823,-0.013782,-1.156891,1.014190,0.002106,67.958496
1.000000,0.999426,1.013922,-0.014497,-1.157916,1.014190,0.002106,67.958496
1.000000,1.000042,1.013903,-0.013861,-1.156889,1.014190,0.002106,67.958496
1.000000,0.999427,1.013992,-0.014565,-1.157914,1.014190,0.002106,67.958496
1.000000,1.000043,1.014069,-0.014026,-1.156887,1.014190,0.002106,67.958496
1.000000,0.999428,1.014030,-0.014602,-1.157912,1.014190,0.002106,67.958496
1.000000,1.000044,1.013890,-0.013846,-1.156885,1.014190,0.002106,67.958496
1.000000,0.999429,1.013769,-0.014339,-1.157910,1.014190,0.002106,67.958496
1.000000,1.000045,1.013875,-0.013830,-1.156883,1.014190,0.002106,67.958496
1.000000,0.999430,1.013968,-0.014538,-1.157908,1.014190,0.002106,67.958496
1.000000,1.000046,1.014048,-0.014002,-1.156881,1.014190,0.002106,67.958496
1.000000,0.999431,1.014118,-0.014687,-1.157906,1.014190,0.002106,67.958496
1.000000,1.000048,1.014179,-0.014131,-1.156879,1.014190,0.002106,67.958496
1.000000,0.999433,1.014125,-0.014693,-1.157904,1.014190,0.002106,67.958496
1.000000,1.000049,1.014185,-0.014136,-1.156877,1.014190,0.002106,67.958496
1.000000,0.999434,1.014237,-0.014803,-1.157902,1.014190,0.002106,67.958496
1.000000,1.000050,1.014282,-0.014232,-1.156875,1.014190,0.002106,67.958496
1.000000,0.999435,1.014215,-0.014780,-1.157900,1.014190,0.002106,67.958496
1.000000,1.000051,1.014263,-0.014212,-1.156873,1.014190,0.002106,67.958496
1.000000,0.999436,1.014304,-0.014868,-1.157898,1.014190,0.002106,67.958496
1.000000,1.000052,1.014234,-0.014182,-1.156871,1.014190,0.002106,67.958496
1.000000,0.999437,1.014280,-0.014842,-1.157896,1.014190,0.002106,67.958496
1.000000,1.000054,1.014319,-0.014265,-1.156869,1.014190,0.002106,67.958496
1.000000,0.999439,1.014353,-0.014915,-1.157894,1.014190,0.002106,67.958496
1.000000,1.000055,1.014808,-0.014753,-1.156867,1.014190,0.002106,67.958496
1.000000,0.999440,1.014884,-0.015444,-1.157892,1.014190,0.002106,67.958496
1.000000,1.000056,1.014844,-0.014788,-1.156865,1.014190,0.002106,67.958496
1.000000,0.999441,1.014809,-0.015368,-1.157890,1.014190,0.002106,67.958496
1.000000,1.000057,1.014778,-0.014721,-1.156863,1.014190,0.002106,67.958496
1.000000,0.999442,1.014752,-0.015310,-1.157888,1.014190,0.002106,67.958496
1.000000,1.000058,1.014729,-0.014671,-1.156861,1.014190,0.002106,67.958496
1.000000,0.999443,1.014922,-0.015478,-1.157886,1.014190,0.002106,67.958496
1.000000,1.000060,1.015195,-0.015135,-1.156859,1.014190,0.002106,67.958496
1.000000,0.999445,1.014901,-0.015457,-1.157884,1.014190,0.002106,67.958496
1.000000,1.000061,1.014859,-0.014798,-1.156857,1.014190,0.002106,67.958496
1.000000,0.999446,1.014822,-0.015376,-1.157882,1.014190,0.002106,67.958496
1.000000,1.000062,1.014684,-0.014622,-1.156855,1.014190,0.002106,67.958496
1.000000,0.999447,1.014564,-0.015117,-1.157880,1.014190,0.002106,67.958496
1.000000,1.000063,1.014247,-0.014184,-1.156853,1.014190,0.002106,67.958496
1.000000,0.999448,1.013972,-0.014524,-1.157878,1.014190,0.002106,67.958496
1.000000,1.000064,1.013946,-0.013882,-1.156851,1.014190,0.002106,67.958496
1.000000,0.999449,1.014242,-0.014792,-1.157876,1.014190,0.002106,67.958496
1.000000,1.000066,1.014392,-0.014327,-1.156849,1.014190,0.002106,67.958496
1.000000,0.999451,1.014417,-0.014966,-1.157874,1.014190,0.002106,67.958496
