ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
2.000000,1.061557,1.119979,-0.058421,-1.199939,1.119843,-0.053452,67.183289
2.000000,1.074484,1.120001,-0.045516,-1.190583,1.119830,-0.039383,67.648682
2.000000,1.088642,1.120020,-0.031377,-1.178130,1.119880,-0.024529,68.030090
2.000000,1.104032,1.120143,-0.016111,-1.162459,1.120022,-0.011147,68.360291
2.000000,1.120652,1.120356,0.000297,-1.143981,1.120251,0.001774,68.645264
2.000000,1.138504,1.120328,0.018176,-1.115334,1.120313,0.002815,68.685608
2.000000,1.157587,1.120410,0.037176,-1.085326,1.120396,0.005962,68.725403
2.000000,1.177901,1.120800,0.057101,-1.061079,1.120731,0.024632,68.913696
2.000000,1.199446,1.120396,0.079050,-1.015301,1.120543,0.015625,68.511475
2.000000,1.222222,1.120150,0.102072,-0.967794,1.120289,0.006680,68.134094
2.000000,1.246230,1.119937,0.126292,-0.923352,1.120058,0.011280,67.803955
2.000000,1.271468,1.120071,0.151397,-0.886705,1.120134,0.036995,67.632812
2.000000,1.297938,1.120081,0.177857,-0.843099,1.120227,0.059139,67.233337
2.000000,1.325639,1.120090,0.205549,-0.791289,1.120308,0.072212,66.638428
2.000000,1.354571,1.119885,0.234686,-0.728888,1.120200,0.073341,65.776794
2.000000,1.384734,1.119813,0.264921,-0.666248,1.120130,0.080173,64.911987
2.000000,1.416128,1.119751,0.296377,-0.602646,1.120094,0.094013,63.975952
2.000000,1.448753,1.119591,0.329163,-0.533224,1.120003,0.106266,62.849365
2.000000,1.482610,1.119664,0.362946,-0.464584,1.120076,0.126583,61.723328
2.000000,1.516505,1.119727,0.396778,-0.393516,1.120199,0.147720,60.434875
2.000000,1.549169,1.119889,0.429280,-0.322508,1.120408,0.168941,59.016663
2.000000,1.580647,1.120135,0.460512,-0.251473,1.120703,0.190304,57.467102
2.000000,1.610942,1.120455,0.490487,-0.179987,1.121073,0.210869,55.779602
2.000000,1.640055,1.120414,0.519640,-0.097933,1.121178,0.214138,53.695007
2.000000,1.667987,1.120379,0.547608,-0.014734,1.121186,0.214291,51.492615
2.000000,1.694741,1.120455,0.574287,0.062914,1.121258,0.224884,49.300720
2.000000,1.720320,1.120520,0.599800,0.138689,1.121361,0.240440,47.006226
2.000000,1.744725,1.120790,0.623936,0.066788,1.122404,0.822418,42.598938
2.000000,1.767960,1.120811,0.647149,0.138903,1.123971,1.162716,33.973206
2.000000,1.790028,1.120830,0.669198,0.342647,1.124965,1.224445,22.682983
2.000000,1.810931,1.120846,0.690085,0.592360,1.125274,1.180573,10.593201
2.000000,1.830673,1.120648,0.710026,0.839547,1.125107,1.145519,-1.581055
2.000000,1.849259,1.120794,0.728466,1.061501,1.125150,1.168144,-13.473877
2.000000,1.866693,1.120602,0.746091,1.283252,1.125108,1.207195,-25.773254
2.000000,1.882980,1.120649,0.762332,1.505016,1.125245,1.252316,-38.321411
2.000000,1.898126,1.120689,0.777437,1.918828,1.124434,0.567768,-48.548157
2.000000,1.912136,1.119980,0.792156,2.176154,1.122199,0.159565,-54.607300
2.000000,1.925020,1.119896,0.805124,2.256245,1.120923,0.128792,-57.412048
2.000000,1.936785,1.120353,0.816432,2.263155,1.121055,0.269043,-59.328186
2.000000,1.947442,1.120538,0.826903,2.293022,1.121564,0.375534,-62.128723
2.000000,1.957002,1.120593,0.836409,2.361068,1.121923,0.400249,-65.760925
2.000000,1.965481,1.120640,0.844841,2.445012,1.122068,0.384190,-69.658997
2.000000,1.972897,1.122805,0.850091,2.477486,1.123742,0.446507,-72.217346
2.000000,1.979271,1.127127,0.852144,2.455963,1.127635,0.600449,-73.602661
2.000000,1.984632,1.134066,0.850567,2.394683,1.134239,0.812378,-74.076843
2.000000,1.989018,1.143488,0.845531,2.315995,1.143484,1.034790,-74.067322
2.000000,1.992479,1.154642,0.837838,2.246889,1.154669,1.216217,-74.140381
2.000000,1.995085,1.167936,0.827148,2.175838,1.167847,1.372070,-73.895813
2.000000,1.996932,1.183302,0.813630,2.093476,1.183034,1.523411,-73.163513
2.000000,1.998153,1.198979,0.799173,2.037398,1.198907,1.613007,-72.966431
2.000000,1.998780,1.216519,0.782260,1.969126,1.216231,1.699295,-72.179321
2.000000,1.999373,1.235996,0.763377,1.872908,1.235401,1.819878,-70.554993
2.000000,1.999407,1.256410,0.742996,1.775920,1.255790,1.929935,-68.862305
2.000000,1.999966,1.276790,0.723177,1.710002,1.276384,1.974426,-67.756042
2.000000,1.999440,1.298412,0.701028,1.635239,1.297838,2.012299,-66.187744
2.000000,2.000146,1.320265,0.679880,1.563883,1.319673,2.041313,-64.570679
2.000000,1.999620,1.341150,0.658470,1.522083,1.340817,2.011436,-63.661987
2.000000,2.000325,1.363318,0.637007,1.456462,1.362667,2.013779,-61.883667
2.000000,1.999799,1.385008,0.614792,1.391829,1.384403,2.013912,-60.234497
2.000000,2.000505,1.406387,0.594118,1.339709,1.405852,1.992386,-58.772583
2.000000,1.999979,1.426436,0.573543,1.315692,1.426153,1.917896,-57.998962
2.000000,2.000526,1.445967,0.554559,1.297604,1.445677,1.833450,-57.206909
2.000000,1.999842,1.465367,0.534475,1.260871,1.464923,1.780746,-55.994568
2.000000,2.000389,1.483591,0.516798,1.235940,1.483271,1.719872,-55.122253
2.000000,1.999704,1.501431,0.498273,1.207919,1.501088,1.661644,-54.184692
2.000000,2.000251,1.517451,0.482800,1.210094,1.517384,1.562275,-54.002136
2.000000,1.999567,1.531679,0.467888,1.237691,1.531847,1.419636,-54.462585
2.000000,2.000114,1.545306,0.454808,1.254712,1.545350,1.304005,-54.582336
2.000000,1.999453,1.558412,0.441041,1.248867,1.558313,1.236614,-54.313721
2.000000,2.000023,1.570640,0.429384,1.243309,1.570578,1.183754,-54.145325
2.000000,1.999430,1.581788,0.417642,1.249055,1.581864,1.114105,-54.354797
2.000000,2.000067,1.592210,0.407857,1.261580,1.592326,1.039497,-54.671143
2.000000,1.999474,1.602746,0.396728,1.252670,1.602687,1.001522,-54.510437
2.000000,2.000111,1.611999,0.388112,1.260238,1.612119,0.948612,-54.838745
2.000000,1.999517,1.620458,0.379060,1.277410,1.620675,0.877434,-55.431580
2.000000,2.000155,1.628227,0.371928,1.298750,1.628465,0.806637,-56.082092
