ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,0.999474,0.973682,0.025792,-1.052551,0.974388,-0.407330,80.609985,0.000000
1.000000,1.000089,0.968027,0.032062,-1.047224,0.968873,-0.317219,79.056396,0.000000
1.000000,0.999473,0.963223,0.036250,-1.036992,0.964091,-0.251129,77.463226,0.000000
1.000000,1.000089,0.959053,0.041036,-1.019966,0.959922,-0.194229,75.868103,0.000000
1.000000,0.999473,0.955538,0.043934,-1.009231,0.956376,-0.140703,74.331116,0.000000
1.000000,1.000088,0.952487,0.047601,-0.993979,0.953332,-0.090393,72.780304,0.000000
1.000000,0.999472,0.949625,0.049847,-0.974084,0.950543,-0.056562,71.094269,0.000000
1.000000,1.000087,0.947246,0.052841,-0.950671,0.948139,-0.025059,69.455231,0.000000
1.000000,0.999471,0.945075,0.054396,-0.929727,0.945985,0.001152,67.784576,0.000000
1.000000,1.000087,0.943509,0.056578,-0.913390,0.944333,0.037144,66.270721,0.000000
1.000000,0.999471,0.942042,0.057428,-0.897826,0.942910,0.066130,64.677917,0.000000
1.000000,1.000086,0.940663,0.059423,-0.870500,0.941588,0.083191,62.979462,0.000000
1.000000,0.999470,0.939571,0.059898,-0.847347,0.940472,0.096169,61.326477,0.000000
1.000000,1.000085,0.938305,0.061780,-0.813093,0.939280,0.100994,59.537964,0.000000
1.000000,0.999469,0.937418,0.062051,-0.789025,0.938321,0.111008,57.880524,0.000000
1.000000,1.000084,0.936755,0.063330,-0.767703,0.937614,0.131536,56.303528,0.000000
1.000000,0.999468,0.936072,0.063396,-0.746617,0.936976,0.145317,54.643494,0.000000
1.000000,1.000084,0.935586,0.064498,-0.720659,0.936483,0.156996,52.996887,0.000000
1.000000,0.999468,0.934845,0.064623,-0.688777,0.935831,0.153748,51.186157,0.000000
1.000000,1.000083,0.934201,0.065881,-0.652530,0.935175,0.150240,49.399139,0.000000
1.000000,0.999467,0.933749,0.065718,-0.627528,0.934662,0.155512,47.722839,0.000000
1.000000,1.000082,0.933463,0.066620,-0.604799,0.934338,0.171204,46.115387,0.000000
1.000000,0.999466,0.933532,0.065934,-0.593084,0.934345,0.193583,44.623352,0.000000
1.000000,1.000082,0.933168,0.066913,-0.561681,0.934134,0.196171,42.849976,0.000000
1.000000,0.999466,0.932958,0.066507,-0.530231,0.933917,0.188665,41.091095,0.000000
1.000000,1.000081,0.932458,0.067623,-0.489064,0.933472,0.175920,39.229156,0.000000
1.000000,0.999465,0.932554,0.066911,-0.469610,0.933395,0.184732,37.685120,0.000000
1.000000,1.000080,0.932531,0.067549,-0.448646,0.933394,0.200752,36.101379,0.000000
1.000000,0.999464,0.932511,0.066953,-0.426533,0.933414,0.207239,34.443237,0.000000
1.000000,1.000079,0.932494,0.067585,-0.395996,0.933419,0.207361,32.744812,0.000000
1.000000,0.999463,0.932479,0.066984,-0.368016,0.933404,0.203381,31.046234,0.000000
1.000000,1.000079,0.932360,0.067719,-0.334204,0.933304,0.198744,29.312927,0.000000
1.000000,0.999463,0.932256,0.067206,-0.305631,0.933188,0.194735,27.602264,0.000000
1.000000,1.000078,0.932167,0.067911,-0.275367,0.933086,0.195889,25.914429,0.000000
1.000000,0.999462,0.931982,0.067480,-0.247295,0.932926,0.193998,24.182281,0.000000
1.000000,1.000077,0.932247,0.067830,-0.226673,0.933078,0.207483,22.658264,0.000000
1.000000,0.999461,0.932159,0.067303,-0.201807,0.933088,0.209991,20.952667,0.000000
1.000000,1.000077,0.931976,0.068101,-0.165039,0.932956,0.201757,19.153564,0.000000
1.000000,0.999461,0.931923,0.067538,-0.135554,0.932857,0.195847,17.439606,0.000000
1.000000,1.000076,0.931877,0.068199,-0.106178,0.932789,0.198067,15.766357,0.000000
1.000000,0.999460,0.932156,0.067304,-0.090278,0.932984,0.211302,14.246002,0.000000
1.000000,1.000075,0.932079,0.067996,-0.060676,0.933016,0.213873,12.526550,0.000000
1.000000,0.999459,0.931907,0.067553,-0.026710,0.932893,0.202179,10.716919,0.000000
1.000000,1.000074,0.931863,0.068211,0.007129,0.932798,0.196850,9.000824,0.000000
1.000000,0.999458,0.931931,0.067527,0.029781,0.932814,0.200949,7.380707,0.000000
1.000000,1.000074,0.931884,0.068190,0.087871,0.932695,0.137777,5.892426,0.000000
1.000000,0.999458,0.931843,0.067614,0.125383,0.932469,0.096739,4.744049,0.000000
1.000000,1.000073,0.931808,0.068265,0.144753,0.932308,0.094311,3.826996,0.000000
1.000000,0.999457,0.931777,0.067680,0.150493,0.932254,0.108263,2.951416,0.000000
1.000000,1.000072,0.931963,0.068109,0.156817,0.932417,0.127441,2.117554,0.000000
1.000000,0.999456,0.931806,0.067651,0.172959,0.932387,0.126284,1.050842,0.000000
1.000000,1.000072,0.931669,0.068402,0.198899,0.932266,0.116079,-0.043884,0.000000
1.000000,0.999456,0.931338,0.068117,0.223771,0.931961,0.101641,-1.187622,0.000000
1.000000,1.000071,0.931476,0.068595,0.237024,0.931952,0.109196,-2.061279,0.000000
1.000000,0.999455,0.931276,0.068179,0.249986,0.931829,0.113548,-3.076263,0.000000
1.000000,1.000070,0.931316,0.068754,0.265252,0.931835,0.119545,-4.028931,0.000000
1.000000,0.999454,0.931562,0.067892,0.271442,0.932032,0.130180,-4.891846,0.000000
1.000000,1.000069,0.931564,0.068506,0.289746,0.932113,0.131193,-5.899078,0.000000
1.000000,0.999453,0.932627,0.066826,0.279979,0.932916,0.158672,-6.429352,0.000000
1.000000,1.000069,0.932382,0.067686,0.306616,0.933021,0.147957,-7.602020,0.000000
1.000000,0.999453,0.931851,0.067602,0.349150,0.932606,0.106144,-8.986572,0.000000
1.000000,1.000068,0.931602,0.068466,0.381807,0.932207,0.084736,-10.097137,0.000000
1.000000,0.999452,0.931174,0.068278,0.400432,0.931750,0.081442,-11.154846,0.000000
1.000000,1.000067,0.931758,0.068309,0.392440,0.932067,0.119839,-11.721558,0.000000
1.000000,0.999451,0.931734,0.067718,0.395361,0.932238,0.139578,-12.646301,0.000000
1.000000,1.000067,0.931607,0.068460,0.420456,0.932220,0.131411,-13.772919,0.000000
1.000000,0.999451,0.931815,0.067636,0.436521,0.932337,0.125557,-14.731934,0.000000
1.000000,1.000066,0.931677,0.068389,0.460695,0.932257,0.117645,-15.796448,0.000000
1.000000,0.999450,0.931557,0.067892,0.479713,0.932126,0.110540,-16.840637,0.000000
1.000000,1.000065,0.931454,0.068612,0.499689,0.932002,0.109652,-17.846954,0.000000
1.000000,0.999449,0.932213,0.067236,0.490995,0.932532,0.138931,-18.432343,0.000000
1.000000,1.000064,0.932023,0.068042,0.510354,0.932612,0.140308,-19.513306,0.000000
1.000000,0.999448,0.931539,0.067910,0.545909,0.932258,0.110203,-20.832458,0.000000
1.000000,1.000064,0.931968,0.068095,0.559395,0.932404,0.113482,-21.631104,0.000000
1.000000,0.999448,0.931917,0.067531,0.569197,0.932429,0.120653,-22.571503,0.000000
1.000000,1.000063,0.932190,0.067873,0.579299,0.932655,0.132175,-23.424194,0.000000
1.000000,0.999447,0.932109,0.067338,0.596288,0.932680,0.128193,-24.472321,0.000000
1.000000,1.000062,0.932570,0.067493,0.607276,0.933011,0.135628,-25.283325,0.000000
1.000000,0.999446,0.932757,0.066689,0.618195,0.933259,0.138088,-26.204071,0.000000
1.000000,1.000062,0.932708,0.067354,0.643124,0.933289,0.127848,-27.271149,0.000000
1.000000,0.999446,0.932240,0.067206,0.675557,0.932919,0.101826,-28.517883,0.000000
1.000000,1.000061,0.931940,0.068121,0.704109,0.932536,0.088245,-29.612579,0.000000
1.000000,0.999445,0.931679,0.067766,0.718554,0.932220,0.090258,-30.605103,0.000000
1.000000,1.000060,0.931559,0.068501,0.730461,0.932063,0.103489,-31.529510,0.000000
1.000000,0.999444,0.931455,0.067989,0.739490,0.931979,0.113831,-32.490814,0.000000
1.000000,1.000059,0.931471,0.068588,0.753929,0.931992,0.121595,-33.446838,0.000000
1.000000,0.999443,0.931910,0.067534,0.755725,0.932335,0.137379,-34.228119,0.000000
1.000000,1.000059,0.931865,0.068193,0.775704,0.932433,0.135986,-35.270050,0.000000
1.000000,0.999443,0.932040,0.067403,0.791996,0.932572,0.130146,-36.248230,0.000000
1.000000,1.000058,0.931978,0.068080,0.816162,0.932551,0.121311,-37.298584,0.000000
1.000000,0.999442,0.932244,0.067198,0.826265,0.932718,0.124361,-38.169495,0.000000
1.000000,1.000057,0.932687,0.067371,0.832437,0.933105,0.139830,-38.936981,0.000000
1.000000,0.999441,0.932434,0.067007,0.854708,0.933056,0.128742,-40.079376,0.000000
1.000000,1.000057,0.932321,0.067736,0.883713,0.932921,0.112547,-41.181183,0.000000
1.000000,0.999441,0.932116,0.067324,0.905273,0.932696,0.101599,-42.245209,0.000000
1.000000,1.000056,0.932045,0.068011,0.922598,0.932565,0.104437,-43.199036,0.000000
1.000000,0.999440,0.932408,0.067032,0.921600,0.932811,0.125351,-43.939789,0.000000
1.000000,1.000055,0.932298,0.067757,0.938375,0.932852,0.130142,-44.955811,0.000000
