ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.000000,1.000023,1.068985,-0.068962,0.015451,1.068969,-0.096184,-5.994141
1.000000,0.999406,1.069249,-0.069843,-0.072696,1.069163,-0.050713,-1.650391
1.000000,1.000021,1.068947,-0.068926,-0.092221,1.068921,-0.055534,-0.301514
1.000000,0.999405,1.069004,-0.069599,-0.136908,1.068971,-0.005997,1.371826
1.000000,1.000020,1.069159,-0.069139,-0.153062,1.069147,0.014175,2.001709
1.000000,0.999404,1.069294,-0.069890,-0.155187,1.069289,0.002594,2.273438
1.000000,1.000019,1.069411,-0.069392,-0.161571,1.069400,-0.005791,2.866211
1.000000,0.999403,1.069513,-0.070110,-0.174959,1.069499,-0.005028,3.583496
1.000000,1.000018,1.069708,-0.069690,-0.192349,1.069690,0.004730,4.483887
1.000000,0.999402,1.069664,-0.070262,-0.188781,1.069663,-0.011940,4.527588
1.000000,1.000017,1.069733,-0.069716,-0.201354,1.069716,-0.013199,5.362061
1.000000,0.999400,1.069792,-0.070391,-0.217024,1.069777,-0.006508,6.107422
1.000000,1.000015,1.069950,-0.069934,-0.232850,1.069933,0.002388,6.933838
1.000000,0.999399,1.069662,-0.070263,-0.213774,1.069672,-0.032837,6.423096
1.000000,1.000014,1.069731,-0.069716,-0.239930,1.069703,-0.020897,7.823975
1.000000,0.999398,1.069684,-0.070286,-0.254022,1.069672,-0.009956,8.403076
1.000000,1.000013,1.069750,-0.069737,-0.265567,1.069736,-0.006142,9.078369
1.000000,0.999397,1.069807,-0.070410,-0.276136,1.069795,-0.006813,9.657715
1.000000,1.000012,1.069856,-0.069844,-0.284465,1.069845,-0.008591,10.247803
1.000000,0.999396,1.069793,-0.070397,-0.301564,1.069778,-0.016144,11.362305
1.000000,1.000011,1.069632,-0.069622,-0.318740,1.069615,-0.017349,12.493652
1.000000,0.999395,1.069492,-0.070098,-0.338762,1.069476,-0.016014,13.621826
1.000000,1.000010,1.069690,-0.069680,-0.361025,1.069689,-0.005180,14.791992
1.000000,0.999393,1.069649,-0.070255,-0.372142,1.069636,-0.016548,15.618652
1.000000,1.000008,1.069719,-0.069711,-0.395009,1.069710,-0.009529,16.911377
1.000000,0.999392,1.069674,-0.070282,-0.409227,1.069662,-0.015251,17.816406
1.000000,1.000007,1.069529,-0.069521,-0.426675,1.069511,-0.017181,18.976562
1.000000,0.999391,1.069615,-0.070224,-0.450259,1.069609,-0.008423,20.153809
1.000000,1.000006,1.069690,-0.069684,-0.463822,1.069683,-0.011703,21.083984
1.000000,0.999390,1.069649,-0.070259,-0.482131,1.069635,-0.014648,22.181641
1.000000,1.000005,1.069613,-0.069608,-0.499928,1.069601,-0.013557,23.293701
1.000000,0.999389,1.069688,-0.070299,-0.520515,1.069681,-0.009972,24.391113
1.000000,1.000004,1.069647,-0.069643,-0.534077,1.069634,-0.015213,25.370605
1.000000,0.999387,1.069611,-0.070224,-0.555135,1.069599,-0.013321,26.540039
1.000000,1.000002,1.069581,-0.069578,-0.571291,1.069569,-0.013748,27.582031
1.000000,0.999386,1.069554,-0.070168,-0.590713,1.069542,-0.013405,28.681885
1.000000,1.000001,1.069637,-0.069636,-0.609241,1.069630,-0.009918,29.780029
1.000000,0.999385,1.069496,-0.070111,-0.623230,1.069479,-0.018448,30.734863
1.000000,1.000000,1.069693,-0.069693,-0.648896,1.069691,-0.004547,32.051025
1.000000,0.999385,1.069864,-0.070479,-0.662209,1.069861,-0.009529,32.865967
1.000000,1.000001,1.069906,-0.069905,-0.678732,1.069896,-0.012794,33.977539
1.000000,0.999386,1.070049,-0.070662,-0.700238,1.070044,-0.008072,35.101807
1.000000,1.000002,1.069960,-0.069958,-0.711392,1.069945,-0.017502,36.021729
1.000000,0.999387,1.069883,-0.070496,-0.734191,1.069869,-0.014076,37.270752
1.000000,1.000004,1.069817,-0.069813,-0.749915,1.069804,-0.014740,38.294922
1.000000,0.999389,1.069759,-0.070370,-0.769715,1.069745,-0.014198,39.416992
1.000000,1.000005,1.069815,-0.069810,-0.788343,1.069807,-0.010597,40.521729
1.000000,0.999390,1.069863,-0.070473,-0.806049,1.069855,-0.011871,41.541992
1.000000,1.000006,1.069693,-0.069687,-0.819671,1.069674,-0.019066,42.575684
1.000000,0.999391,1.069757,-0.070367,-0.845345,1.069750,-0.008675,43.849609
1.000000,1.000007,1.069814,-0.069806,-0.858259,1.069806,-0.012245,44.748291
1.000000,0.999392,1.069862,-0.070470,-0.878651,1.069853,-0.011505,45.891602
1.000000,1.000008,1.069586,-0.069578,-0.889495,1.069563,-0.022736,46.846191
1.000000,0.999393,1.069452,-0.070059,-0.915305,1.069436,-0.014236,48.184570
1.000000,1.000010,1.069549,-0.069539,-0.933031,1.069544,-0.009003,49.199463
1.000000,0.999395,1.069632,-0.070238,-0.950267,1.069625,-0.011177,50.205322
1.000000,1.000011,1.069599,-0.069588,-0.965712,1.069586,-0.014656,51.263672
1.000000,0.999396,1.069782,-0.070386,-0.989540,1.069779,-0.006035,52.448730
1.000000,1.000012,1.069728,-0.069717,-0.999091,1.069715,-0.016846,53.295166
1.000000,0.999397,1.069682,-0.070285,-1.022255,1.069669,-0.013260,54.560059
1.000000,1.000013,1.069748,-0.069735,-1.039460,1.069741,-0.010460,55.593506
1.000000,0.999398,1.069487,-0.070089,-1.052189,1.069464,-0.022400,56.550293
1.000000,1.000014,1.069473,-0.069458,-1.077625,1.069461,-0.010414,57.910645
1.000000,0.999399,1.069672,-0.070273,-1.095909,1.069672,-0.006569,58.852051
1.000000,1.000015,1.069740,-0.069724,-1.109282,1.069731,-0.012726,59.827148
1.000000,0.999400,1.069798,-0.070398,-1.130109,1.069789,-0.010956,60.975830
1.000000,1.000017,1.069955,-0.069938,-1.147706,1.069952,-0.008224,62.025146
1.000000,0.999402,1.070091,-0.070690,-1.165370,1.070086,-0.009743,63.038818
1.000000,1.000018,1.069997,-0.069979,-1.178689,1.069982,-0.017265,64.052979
1.000000,0.999403,1.070128,-0.070725,-1.204234,1.070123,-0.007111,65.317139
1.000000,1.000019,1.070029,-0.070010,-1.213458,1.070014,-0.018089,66.151611
1.000000,0.999404,1.070156,-0.070751,-1.240610,1.070150,-0.007095,67.496826
1.000000,1.000020,1.070265,-0.070245,-1.252917,1.070260,-0.011017,68.360352
1.000000,0.999405,1.070467,-0.071062,-1.275214,1.070464,-0.006836,69.536865
1.000000,1.000021,1.070429,-0.070408,-1.286175,1.070417,-0.016251,70.439697
1.000000,0.999406,1.070397,-0.070991,-1.308897,1.070384,-0.013092,71.684814
1.000000,1.000023,1.070369,-0.070346,-1.324641,1.070358,-0.013870,72.708496
1.000000,0.999408,1.070344,-0.070937,-1.344441,1.070333,-0.013481,73.830078
1.000000,1.000024,1.070323,-0.070299,-1.361341,1.070312,-0.013565,74.909424
1.000000,0.999409,1.070199,-0.070790,-1.378916,1.070182,-0.016930,75.979248
1.000000,1.000025,1.070197,-0.070171,-1.399291,1.070186,-0.011826,77.166016
1.000000,0.999410,1.070301,-0.070891,-1.418463,1.070295,-0.009651,78.202637
1.000000,1.000026,1.070179,-0.070153,-1.430884,1.070163,-0.018257,79.186279
1.000000,0.999411,1.070180,-0.070768,-1.455247,1.070169,-0.011269,80.453125
1.000000,1.000027,1.070180,-0.070153,-1.469620,1.070170,-0.013412,81.417725
1.000000,0.999412,1.070181,-0.070768,-1.489791,1.070169,-0.012787,82.554688
1.000000,1.000029,1.070075,-0.070046,-1.504605,1.070060,-0.016602,83.588623
1.000000,0.999414,1.070301,-0.070888,-1.530875,1.070301,-0.004066,84.841064
1.000000,1.000030,1.070179,-0.070150,-1.537236,1.070164,-0.019875,85.598389
1.000000,0.999415,1.070180,-0.070765,-1.564386,1.070168,-0.010872,86.994385
1.000000,1.000031,1.070287,-0.070256,-1.579515,1.070282,-0.009911,87.934082
1.000000,0.999416,1.070167,-0.070751,-1.594848,1.070150,-0.017975,88.958984
1.000000,1.000032,1.070063,-0.070030,-1.614892,1.070047,-0.014961,90.176270
1.000000,0.999417,1.070078,-0.070661,-1.635031,1.070069,-0.011589,91.256836
1.000000,1.000033,1.070092,-0.070059,-1.650934,1.070082,-0.012932,92.296875
1.000000,0.999418,1.070210,-0.070792,-1.672330,1.070205,-0.008896,93.430176
1.000000,1.000035,1.070313,-0.070278,-1.687374,1.070307,-0.010826,94.420898
1.000000,0.999420,1.070296,-0.070876,-1.705155,1.070284,-0.014236,95.493408
1.000000,1.000036,1.070387,-0.070351,-1.725012,1.070380,-0.009575,96.648193
1.000000,0.999421,1.070467,-0.071046,-1.742243,1.070459,-0.011253,97.644531
1.000000,1.000037,1.070429,-0.070392,-1.757857,1.070416,-0.014923,98.717041
1.000000,0.999422,1.070291,-0.070869,-1.776584,1.070274,-0.017021,99.833252
1.000000,1.000038,1.070276,-0.070238,-1.796552,1.070265,-0.012199,101.002197
1.000000,0.999423,1.070052,-0.070629,-1.810607,1.070031,-0.020653,101.968018
1.000000,1.000039,1.070175,-0.070136,-1.836801,1.070170,-0.006416,103.316895
1.000000,0.999424,1.070070,-0.070646,-1.846867,1.070056,-0.018303,104.096680
1.000000,1.000041,1.069979,-0.069938,-1.868681,1.069963,-0.014549,105.405029
1.000000,0.999426,1.070112,-0.070686,-1.890028,1.070108,-0.007675,106.479248
1.000000,1.000042,1.069378,-0.069336,-1.890089,1.069334,-0.039421,107.225098
1.000000,0.999427,1.067148,-0.067721,-1.896134,1.067038,-0.079727,108.521729
1.000000,1.000043,1.063406,-0.063363,-1.903834,1.063235,-0.117142,110.136475
1.000000,0.999428,1.058034,-0.058606,-1.913066,1.057796,-0.158852,111.965332
1.000000,1.000044,1.051033,-0.050989,-1.923620,1.050729,-0.199074,114.131104
1.000000,0.999429,1.042831,-0.043402,-1.944549,1.042481,-0.224579,116.634766
1.000000,1.000045,1.033162,-0.033116,-1.954387,1.032752,-0.263718,119.003174
1.000000,0.999430,1.022430,-0.023000,-1.978814,1.021978,-0.284508,121.879639
1.000000,1.000046,1.010564,-0.010517,-1.992633,1.010069,-0.313179,124.506104
1.000000,0.999431,0.997394,0.002037,-2.008510,0.996846,-0.344978,127.323730
1.000000,1.000048,0.982987,0.017061,-2.023116,0.982391,-0.371437,130.209961
1.000000,0.999433,0.967823,0.031610,-1.259800,0.968388,-1.203117,101.551758
1.000000,1.000049,0.951577,0.048471,-0.910263,0.951769,-1.705711,91.852295
1.000000,0.999434,0.935243,0.064191,-0.915662,0.935262,-1.555176,90.905273
1.000000,1.000050,0.919893,0.080157,-0.892365,0.919981,-1.308945,86.418701
1.000000,0.999435,0.905610,0.093826,-0.774073,0.905761,-1.205605,78.718262
1.000000,1.000051,0.893209,0.106843,-0.711405,0.893308,-1.069427,73.677734
1.000000,0.999436,0.882123,0.117313,-0.652815,0.882229,-0.915787,68.289551
1.000000,1.000052,0.872923,0.127129,-0.618774,0.873010,-0.739059,63.872803
1.000000,0.999437,0.864617,0.134820,-0.530291,0.864746,-0.633995,57.332520
1.000000,1.000054,0.857512,0.142542,-0.449949,0.857625,-0.543121,51.559082
1.000000,0.999439,0.851343,0.148096,-0.376152,0.851454,-0.448761,45.894043
1.000000,1.000055,0.846093,0.153962,-0.300404,0.846204,-0.358482,40.220459
1.000000,0.999440,0.841428,0.158012,-0.206326,0.841554,-0.299614,33.860840
1.000000,1.000056,0.837272,0.162784,-0.104979,0.837399,-0.257065,27.448730
1.000000,0.999441,0.833770,0.165671,-0.022350,0.833884,-0.198975,21.677246
1.000000,1.000057,0.830942,0.169115,0.054145,0.831052,-0.128716,16.097412
1.000000,0.999442,0.828168,0.171274,0.172211,0.828309,-0.113953,8.945801
1.000000,1.000058,0.825759,0.174299,0.273805,0.825835,-0.217430,5.125244
1.000000,0.999443,0.823774,0.175669,0.269670,0.823781,-0.177452,4.757568
1.000000,1.000060,0.821945,0.178115,0.280478,0.821974,-0.119225,3.245117
1.000000,0.999445,0.820462,0.178982,0.305778,0.820500,-0.093010,1.314941
1.000000,1.000061,0.818963,0.181098,0.352387,0.819012,-0.098801,-1.161133
1.000000,0.999446,0.817874,0.181572,0.364966,0.817897,-0.073059,-2.354980
1.000000,1.000062,0.816928,0.183134,0.385677,0.816959,-0.045860,-3.958984
1.000000,0.999447,0.815894,0.183553,0.429303,0.815942,-0.054031,-6.381104
1.000000,1.000063,0.815422,0.184642,0.431185,0.815435,-0.018326,-7.060059
1.000000,0.999448,0.815117,0.184331,0.441601,0.815143,0.016029,-8.370117
1.000000,1.000064,0.814535,0.185530,0.497400,0.814589,-0.009102,-11.123535
1.000000,0.999449,0.813710,0.185739,0.552388,0.813760,-0.048233,-13.657959
1.000000,1.000066,0.813419,0.186646,0.545558,0.813425,-0.006813,-13.939941
1.000000,0.999451,0.813273,0.186178,0.552367,0.813297,0.033867,-15.170166
1.000000,1.000067,0.812402,0.187665,0.640200,0.812479,-0.029694,-19.089111
1.000000,0.999452,0.812071,0.187381,0.648095,0.812084,-0.021805,-19.734619
1.000000,1.000068,0.811890,0.188178,0.649526,0.811907,0.023979,-20.611084
1.000000,0.999453,0.811839,0.187614,0.671197,0.811872,0.040207,-22.277588
1.000000,1.000069,0.811582,0.188487,0.720983,0.811630,0.015381,-24.707275
