ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.800000,1.800300,1.742075,0.058224,-1.108877,1.742081,-0.009613,70.402832
1.800000,1.799684,1.741995,0.057689,-1.117433,1.741993,-0.019669,71.033203
1.800000,1.800299,1.741925,0.058375,-1.127442,1.741924,-0.000961,71.396973
1.800000,1.799684,1.741758,0.057926,-1.108997,1.741760,-0.014267,70.460938
1.800000,1.800299,1.741719,0.058580,-1.120912,1.741718,-0.006119,71.095703
1.800000,1.799684,1.741792,0.057892,-1.132953,1.741791,0.013718,71.476562
1.800000,1.800299,1.741749,0.058550,-1.111442,1.741751,-0.002899,70.477051
1.800000,1.799684,1.741711,0.057972,-1.113573,1.741711,-0.008514,70.652344
1.800000,1.800299,1.741467,0.058832,-1.094640,1.741469,-0.024078,69.804688
1.800000,1.799683,1.741360,0.058323,-1.110462,1.741358,-0.011673,70.535645
1.800000,1.800299,1.741268,0.059031,-1.108797,1.741268,-0.002792,70.347656
1.800000,1.799683,1.741294,0.058389,-1.114472,1.741293,0.004089,70.543945
1.800000,1.800299,1.741423,0.058876,-1.121949,1.741422,0.016022,70.844727
1.800000,1.799683,1.741428,0.058255,-1.105133,1.741430,0.001175,70.018555
1.800000,1.800299,1.741645,0.058653,-1.128414,1.741643,0.019913,71.160156
1.800000,1.799683,1.741622,0.058061,-1.102138,1.741625,0.001709,69.818359
1.800000,1.800299,1.741601,0.058698,-1.101033,1.741601,-0.009094,69.955078
1.800000,1.799683,1.741583,0.058100,-1.108443,1.741582,0.000549,70.216797
1.800000,1.800298,1.741567,0.058731,-1.103812,1.741568,0.001083,69.971191
1.800000,1.799683,1.741554,0.058129,-1.101901,1.741554,-0.001740,69.860352
1.800000,1.800298,1.741224,0.059075,-1.067590,1.741227,-0.035904,68.374512
1.800000,1.799683,1.741255,0.058427,-1.112418,1.741250,0.001358,70.464355
1.800000,1.800298,1.741389,0.058909,-1.117150,1.741389,0.027985,70.379395
1.800000,1.799683,1.741505,0.058177,-1.100329,1.741507,0.010468,69.585938
1.800000,1.800298,1.741500,0.058798,-1.090558,1.741501,-0.006302,69.291016
1.800000,1.799682,1.741389,0.058293,-1.086611,1.741390,-0.012619,69.116699
1.800000,1.800298,1.741293,0.059005,-1.088488,1.741293,-0.008713,69.216309
1.800000,1.799682,1.740997,0.058685,-1.065414,1.741000,-0.029404,68.121582
1.800000,1.800298,1.741059,0.059239,-1.103991,1.741054,0.006302,69.936523
1.800000,1.799682,1.741218,0.058464,-1.108597,1.741219,0.028625,69.828125
1.800000,1.800298,1.741145,0.059153,-1.069819,1.741149,-0.011032,68.140137
1.800000,1.799682,1.741293,0.058389,-1.102677,1.741289,0.008713,69.767090
1.800000,1.800298,1.741210,0.059088,-1.078795,1.741212,-0.000595,68.518066
1.800000,1.799682,1.741243,0.058439,-1.086504,1.741242,-0.001709,68.956055
1.800000,1.800297,1.741379,0.058919,-1.100267,1.741377,0.018280,69.512695
1.800000,1.799682,1.741496,0.058186,-1.092046,1.741497,0.014877,69.023438
1.800000,1.800297,1.741492,0.058805,-1.076601,1.741493,-0.004547,68.427734
1.800000,1.799682,1.741701,0.057981,-1.105744,1.741698,0.020767,69.744141
1.800000,1.800297,1.741670,0.058628,-1.075745,1.741673,0.001968,68.267090
1.800000,1.799682,1.741643,0.058039,-1.075437,1.741642,-0.010513,68.398438
1.800000,1.800297,1.741725,0.058572,-1.093726,1.741723,0.011734,69.196289
1.800000,1.799682,1.741797,0.057884,-1.086625,1.741798,0.012283,68.717773
1.800000,1.800297,1.741753,0.058544,-1.069421,1.741755,-0.008118,68.033691
1.800000,1.799681,1.741928,0.057754,-1.098789,1.741925,0.017105,69.367188
1.800000,1.800297,1.741761,0.058536,-1.058024,1.741765,-0.012344,67.412598
1.800000,1.799681,1.741722,0.057960,-1.072460,1.741720,-0.012466,68.244141
1.800000,1.800297,1.741582,0.058715,-1.066827,1.741583,-0.008286,67.891602
1.800000,1.799681,1.741566,0.058115,-1.074300,1.741566,-0.000641,68.187012
1.800000,1.800297,1.741659,0.058637,-1.082454,1.741658,0.013306,68.500488
1.800000,1.799681,1.741740,0.057941,-1.076232,1.741741,0.010117,68.130371
1.800000,1.800297,1.741704,0.058593,-1.061897,1.741705,-0.006653,67.563477
1.800000,1.799681,1.741672,0.058009,-1.067448,1.741671,-0.005096,67.835938
1.800000,1.800296,1.741857,0.058439,-1.090249,1.741855,0.023758,68.798828
1.800000,1.799681,1.742124,0.057557,-1.091008,1.742124,0.032944,68.649902
1.800000,1.800296,1.742143,0.058153,-1.058442,1.742147,-0.002533,67.266113
1.800000,1.799681,1.742160,0.057521,-1.067762,1.742159,-0.005630,67.831543
1.800000,1.800296,1.742069,0.058228,-1.061118,1.742069,-0.005661,67.478516
1.800000,1.799681,1.742414,0.057267,-1.104497,1.742409,0.038483,69.357910
1.800000,1.800296,1.742395,0.057901,-1.055688,1.742401,0.004211,66.983398
1.800000,1.799680,1.742272,0.057408,-1.045784,1.742273,-0.026810,66.823242
1.800000,1.800296,1.742166,0.058130,-1.061967,1.742164,-0.008987,67.573242
1.800000,1.799680,1.742074,0.057607,-1.058642,1.742074,-0.002884,67.248535
1.800000,1.800296,1.742100,0.058196,-1.063573,1.742099,0.003250,67.490234
1.800000,1.799680,1.741910,0.057770,-1.039270,1.741913,-0.018906,66.336914
1.800000,1.800296,1.741851,0.058445,-1.054699,1.741849,-0.009109,67.159180
1.800000,1.799680,1.741906,0.057774,-1.067340,1.741905,0.013260,67.539062
1.800000,1.800296,1.741848,0.058447,-1.044575,1.741851,-0.004333,66.479980
1.800000,1.799680,1.741798,0.057882,-1.047018,1.741797,-0.009979,66.675293
1.800000,1.800295,1.741754,0.058542,-1.050891,1.741753,-0.001541,66.823242
1.800000,1.799680,1.741822,0.057858,-1.058934,1.741821,0.010040,67.088379
1.800000,1.800295,1.741775,0.058521,-1.041335,1.741777,-0.003830,66.282715
1.800000,1.799680,1.741734,0.057946,-1.043476,1.741734,-0.007568,66.430664
1.800000,1.800295,1.741486,0.058809,-1.023281,1.741488,-0.024521,65.528320
1.800000,1.799680,1.742014,0.057665,-1.107214,1.742005,0.058105,69.252441
1.800000,1.800295,1.742048,0.058247,-1.037969,1.742057,0.018005,65.735352
1.800000,1.799680,1.741971,0.057708,-1.022078,1.741972,-0.029922,65.466797
1.800000,1.800295,1.741904,0.058391,-1.046602,1.741902,-0.005692,66.618652
