ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
0.700000,0.700000,0.683676,0.016324,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.683635,0.012517,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.683600,0.016400,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.683676,0.012476,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.683636,0.016364,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.683707,0.012446,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.683663,0.016337,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.683836,0.012316,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.683669,0.016331,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684267,0.011886,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684042,0.015958,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684060,0.012093,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.683863,0.016137,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.683798,0.012355,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.683423,0.016577,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.683310,0.012843,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.683424,0.016576,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.683735,0.012417,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.683687,0.016313,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.683751,0.012401,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.683595,0.016405,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.683565,0.012587,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.683540,0.016460,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.683730,0.012423,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684107,0.015893,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684328,0.011824,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684308,0.015692,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684291,0.011862,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684276,0.015724,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684263,0.011890,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684251,0.015749,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684241,0.011912,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684445,0.015555,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684834,0.011319,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684854,0.015146,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684977,0.011176,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684977,0.015023,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684978,0.011175,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.685085,0.014915,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684752,0.011400,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.685207,0.014793,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684859,0.011294,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684769,0.015231,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.685009,0.011143,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684687,0.015313,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684620,0.011533,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684561,0.015439,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684298,0.011855,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684282,0.015718,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684162,0.011991,-1.288028,0.682797,-0.009115,194.712982,0.000000
0.700000,0.700000,0.684270,0.015730,-1.285463,0.682797,-0.009115,194.712982,0.000000
0.700000,0.696153,0.684045,0.012108,-1.288028,0.682797,-0.009115,194.712982,0.000000
