ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.000000,1.000293,1.001326,-0.001033,1.007149,1.001364,0.052841,-61.540039
1.000000,0.999677,1.001586,-0.001909,1.006122,1.001364,0.052841,-61.540039
1.000000,1.000292,1.001599,-0.001307,1.007147,1.001364,0.052841,-61.540039
1.000000,0.999676,1.001610,-0.001934,1.006120,1.001364,0.052841,-61.540039
1.000000,1.000291,1.001726,-0.001435,1.007145,1.001364,0.052841,-61.540039
1.000000,0.999675,1.001827,-0.002152,1.006118,1.001364,0.052841,-61.540039
1.000000,1.000290,1.002339,-0.002049,1.007143,1.001364,0.052841,-61.540039
1.000000,0.999673,1.002678,-0.003004,1.006116,1.001364,0.052841,-61.540039
1.000000,1.000288,1.002547,-0.002258,1.007141,1.001364,0.052841,-61.540039
1.000000,0.999672,1.002433,-0.002761,1.006114,1.001364,0.052841,-61.540039
1.000000,1.000287,1.001910,-0.001623,1.007139,1.001364,0.052841,-61.540039
1.000000,0.999671,1.001986,-0.002315,1.006112,1.001364,0.052841,-61.540039
1.000000,1.000286,1.001947,-0.001661,1.007137,1.001364,0.052841,-61.540039
1.000000,0.999670,1.002018,-0.002348,1.006110,1.001364,0.052841,-61.540039
1.000000,1.000285,1.003036,-0.002751,1.007135,1.001364,0.052841,-61.540039
1.000000,0.999669,1.002858,-0.003189,1.006108,1.001364,0.052841,-61.540039
1.000000,1.000284,1.002810,-0.002526,1.007133,1.001364,0.052841,-61.540039
1.000000,0.999668,1.002768,-0.003100,1.006106,1.001364,0.052841,-61.540039
1.000000,1.000283,1.001988,-0.001705,1.007131,1.001364,0.052841,-61.540039
1.000000,0.999666,1.003435,-0.003768,1.006104,1.001364,0.052841,-61.540039
1.000000,1.000281,1.003204,-0.002923,1.007129,1.001364,0.052841,-61.540039
1.000000,0.999665,1.003322,-0.003657,1.006102,1.001364,0.052841,-61.540039
1.000000,1.000280,1.003319,-0.003039,1.007127,1.001364,0.052841,-61.540039
1.000000,0.999664,1.003210,-0.003546,1.006100,1.001364,0.052841,-61.540039
1.000000,1.000279,1.003858,-0.003579,1.007125,1.001364,0.052841,-61.540039
1.000000,0.999663,1.003572,-0.003909,1.006098,1.001364,0.052841,-61.540039
1.000000,1.000278,1.003323,-0.003046,1.007123,1.001364,0.052841,-61.540039
1.000000,0.999662,1.003214,-0.003552,1.006096,1.001364,0.052841,-61.540039
1.000000,1.000277,1.003118,-0.002842,1.007121,1.001364,0.052841,-61.540039
1.000000,0.999660,1.003673,-0.004012,1.006094,1.001364,0.052841,-61.540039
1.000000,1.000275,1.003517,-0.003242,1.007119,1.001364,0.052841,-61.540039
1.000000,0.999659,1.003276,-0.003616,1.006092,1.001364,0.052841,-61.540039
