ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,1.000411,1.009148,-0.008737,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999798,1.009120,-0.009322,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000417,1.009414,-0.008998,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999804,1.009245,-0.009442,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000422,1.009099,-0.008677,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999809,1.009184,-0.009374,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000427,1.009576,-0.009149,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999815,1.009173,-0.009359,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000433,1.009036,-0.008603,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999820,1.009023,-0.009203,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000438,1.009118,-0.008680,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999826,1.008988,-0.009163,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000444,1.009194,-0.008750,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999831,1.009266,-0.009435,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000449,1.009435,-0.008986,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999837,1.009264,-0.009427,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000455,1.009221,-0.008766,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999842,1.009077,-0.009235,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000460,1.009165,-0.008705,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999848,1.009241,-0.009394,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000466,1.009414,-0.008948,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999853,1.009457,-0.009604,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000471,1.009495,-0.009023,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999858,1.009634,-0.009775,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000477,1.009754,-0.009278,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999864,1.009647,-0.009783,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000482,1.009553,-0.009071,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999869,1.009685,-0.009815,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000488,1.009268,-0.008780,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999875,1.009649,-0.009774,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000493,1.009555,-0.009062,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999880,1.009474,-0.009593,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000499,1.009403,-0.008904,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999886,1.009342,-0.009456,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000504,1.009395,-0.008890,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999891,1.009441,-0.009549,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000510,1.009374,-0.008865,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999897,1.009423,-0.009526,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000515,1.009359,-0.008844,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999902,1.009410,-0.009507,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000521,1.009348,-0.008827,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999908,1.009294,-0.009386,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000526,1.009140,-0.008614,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999913,1.009220,-0.009307,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000532,1.009183,-0.008651,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999919,1.009150,-0.009232,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000537,1.009016,-0.008479,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999924,1.009006,-0.009081,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000543,1.009209,-0.008667,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999930,1.009279,-0.009350,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000548,1.009128,-0.008580,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999935,1.008997,-0.009062,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000554,1.009095,-0.008542,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999941,1.008968,-0.009027,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000559,1.009070,-0.008511,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999946,1.009265,-0.009319,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000565,1.009328,-0.008764,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999952,1.009277,-0.009325,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000570,1.009232,-0.008662,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999957,1.009193,-0.009236,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000576,1.008947,-0.008372,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999963,1.008946,-0.008983,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000581,1.009051,-0.008470,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999968,1.009142,-0.009174,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000587,1.009222,-0.008635,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999974,1.009184,-0.009210,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000592,1.009152,-0.008560,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999979,1.008911,-0.008932,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000597,1.008808,-0.008211,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999985,1.008825,-0.008841,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000603,1.008840,-0.008237,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999990,1.008959,-0.008969,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000608,1.008744,-0.008136,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999996,1.008876,-0.008880,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000613,1.008884,-0.008271,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999999,1.008785,-0.008786,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000614,1.008911,-0.008297,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999998,1.008915,-0.008917,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000613,1.008705,-0.008093,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999997,1.008736,-0.008739,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000612,1.009081,-0.008470,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999995,1.009062,-0.009067,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,1.000610,1.009152,-0.008542,-3.300000,1.008899,-0.009941,197.357544,0.000000
1.000000,0.999994,1.009017,-0.009023,-3.300000,1.008899,-0.009941,197.357544,0.000000
