ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
2.000000,1.999050,1.985440,0.013609,-1.188809,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002896,1.985467,0.017429,-1.182400,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999047,1.985490,0.013557,-1.188814,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002892,1.985616,0.017277,-1.182405,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999044,1.985725,0.013318,-1.188820,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002889,1.985502,0.017388,-1.182410,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999040,1.985520,0.013520,-1.188825,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002886,1.985536,0.017350,-1.182415,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999037,1.985550,0.013487,-1.188830,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002883,1.985350,0.017534,-1.182420,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999034,1.985282,0.013753,-1.188835,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002880,1.985223,0.017657,-1.182425,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999031,1.985490,0.013541,-1.188840,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002877,1.985404,0.017473,-1.182431,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999028,1.985435,0.013593,-1.188845,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002874,1.985462,0.017411,-1.182436,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999025,1.985380,0.013645,-1.188851,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002871,1.985414,0.017457,-1.182441,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999022,1.985338,0.013684,-1.188856,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002868,1.985378,0.017490,-1.182446,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999019,1.985200,0.013819,-1.188861,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002865,1.985258,0.017606,-1.182451,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999016,1.985202,0.013813,-1.188866,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002861,1.985260,0.017601,-1.182456,1.985843,-0.005280,72.749512,0.000000
2.000000,1.999013,1.985416,0.013596,-1.188871,1.985843,-0.005280,72.749512,0.000000
2.000000,2.002858,1.985446,0.017412,-1.182462,1.985843,-0.005280,72.749512,0.000000
