ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.000000,0.999733,1.003590,-0.003857,1.130942,0.996434,0.039719,-68.281250
1.000000,1.000348,1.003339,-0.002991,1.131967,0.996434,0.039719,-68.281250
1.000000,0.999732,1.003227,-0.003495,1.130941,0.996434,0.039719,-68.281250
1.000000,1.000348,1.002705,-0.002358,1.131967,0.996434,0.039719,-68.281250
1.000000,0.999732,1.002571,-0.002839,1.130940,0.996434,0.039719,-68.281250
1.000000,1.000347,1.002666,-0.002319,1.131966,0.996434,0.039719,-68.281250
1.000000,0.999731,1.002856,-0.003124,1.130939,0.996434,0.039719,-68.281250
1.000000,1.000347,1.002595,-0.002248,1.131965,0.996434,0.039719,-68.281250
1.000000,0.999731,1.003431,-0.003700,1.130939,0.996434,0.039719,-68.281250
1.000000,1.000346,1.003838,-0.003492,1.131964,0.996434,0.039719,-68.281250
1.000000,0.999730,1.003342,-0.003611,1.130938,0.996434,0.039719,-68.281250
1.000000,1.000346,1.003230,-0.002884,1.131963,0.996434,0.039719,-68.281250
1.000000,0.999730,1.003345,-0.003615,1.130937,0.996434,0.039719,-68.281250
1.000000,1.000345,1.003232,-0.002887,1.131963,0.996434,0.039719,-68.281250
1.000000,0.999730,1.003028,-0.003299,1.130936,0.996434,0.039719,-68.281250
1.000000,1.000345,1.003064,-0.002719,1.131962,0.996434,0.039719,-68.281250
1.000000,0.999729,1.002563,-0.002834,1.130936,0.996434,0.039719,-68.281250
1.000000,1.000344,1.002660,-0.002316,1.131961,0.996434,0.039719,-68.281250
1.000000,0.999729,1.003912,-0.004184,1.130935,0.996434,0.039719,-68.281250
1.000000,1.000344,1.003937,-0.003593,1.131960,0.996434,0.039719,-68.281250
1.000000,0.999728,1.004490,-0.004762,1.130934,0.996434,0.039719,-68.281250
1.000000,1.000343,1.004014,-0.003671,1.131960,0.996434,0.039719,-68.281250
1.000000,0.999728,1.004238,-0.004511,1.130933,0.996434,0.039719,-68.281250
1.000000,1.000343,1.004008,-0.003665,1.131959,0.996434,0.039719,-68.281250
1.000000,0.999727,1.003808,-0.004081,1.130932,0.996434,0.039719,-68.281250
1.000000,1.000342,1.003528,-0.003186,1.131958,0.996434,0.039719,-68.281250
1.000000,0.999727,1.002754,-0.003028,1.130931,0.996434,0.039719,-68.281250
1.000000,1.000342,1.002613,-0.002271,1.131957,0.996434,0.039719,-68.281250
1.000000,0.999726,1.002491,-0.002765,1.130931,0.996434,0.039719,-68.281250
1.000000,1.000342,1.002385,-0.002043,1.131956,0.996434,0.039719,-68.281250
1.000000,0.999726,1.001337,-0.001611,1.130930,0.996434,0.039719,-68.281250
1.000000,1.000341,1.001595,-0.001254,1.131956,0.996434,0.039719,-68.281250
1.000000,0.999725,1.001819,-0.002094,1.130929,0.996434,0.039719,-68.281250
1.000000,1.000341,1.002757,-0.002417,1.131955,0.996434,0.039719,-68.281250
1.000000,0.999725,1.003253,-0.003528,1.130928,0.996434,0.039719,-68.281250
1.000000,1.000340,1.003153,-0.002813,1.131954,0.996434,0.039719,-68.281250
1.000000,0.999724,1.002853,-0.003129,1.130928,0.996434,0.039719,-68.281250
1.000000,1.000340,1.002912,-0.002572,1.131953,0.996434,0.039719,-68.281250
1.000000,0.999724,1.002644,-0.002920,1.130927,0.996434,0.039719,-68.281250
1.000000,1.000339,1.001986,-0.001647,1.131952,0.996434,0.039719,-68.281250
1.000000,0.999723,1.001947,-0.002223,1.130926,0.996434,0.039719,-68.281250
1.000000,1.000339,1.002125,-0.001786,1.131952,0.996434,0.039719,-68.281250
1.000000,0.999723,1.002173,-0.002450,1.130925,0.996434,0.039719,-68.281250
1.000000,1.000338,1.002215,-0.001876,1.131951,0.996434,0.039719,-68.281250
1.000000,0.999722,1.002251,-0.002529,1.130924,0.996434,0.039719,-68.281250
1.000000,1.000338,1.002389,-0.002051,1.131950,0.996434,0.039719,-68.281250
1.000000,0.999722,1.002402,-0.002680,1.130924,0.996434,0.039719,-68.281250
1.000000,1.000337,1.001777,-0.001440,1.131949,0.996434,0.039719,-68.281250
1.000000,0.999721,1.001446,-0.001725,1.130923,0.996434,0.039719,-68.281250
1.000000,1.000337,1.001584,-0.001247,1.131948,0.996434,0.039719,-68.281250
1.000000,0.999721,1.001597,-0.001876,1.130922,0.996434,0.039719,-68.281250
1.000000,1.000336,1.002033,-0.001697,1.131948,0.996434,0.039719,-68.281250
1.000000,0.999720,1.002731,-0.003010,1.130921,0.996434,0.039719,-68.281250
1.000000,1.000336,1.002381,-0.002045,1.131947,0.996434,0.039719,-68.281250
1.000000,0.999720,1.002077,-0.002357,1.130920,0.996434,0.039719,-68.281250
1.000000,1.000335,1.001812,-0.001477,1.131946,0.996434,0.039719,-68.281250
1.000000,0.999720,1.001902,-0.002182,1.130920,0.996434,0.039719,-68.281250
1.000000,1.000335,1.001873,-0.001538,1.131945,0.996434,0.039719,-68.281250
1.000000,0.999719,1.002273,-0.002554,1.130919,0.996434,0.039719,-68.281250
1.000000,1.000334,1.002939,-0.002605,1.131944,0.996434,0.039719,-68.281250
1.000000,0.999719,1.002774,-0.003055,1.130918,0.996434,0.039719,-68.281250
1.000000,1.000334,1.002630,-0.002296,1.131944,0.996434,0.039719,-68.281250
1.000000,0.999718,1.002930,-0.003212,1.130917,0.996434,0.039719,-68.281250
1.000000,1.000333,1.002872,-0.002539,1.131943,0.996434,0.039719,-68.281250
1.000000,0.999718,1.002928,-0.003211,1.130916,0.996434,0.039719,-68.281250
1.000000,1.000333,1.002871,-0.002538,1.131942,0.996434,0.039719,-68.281250
1.000000,0.999717,1.002821,-0.003103,1.130916,0.996434,0.039719,-68.281250
1.000000,1.000332,1.002777,-0.002445,1.131941,0.996434,0.039719,-68.281250
1.000000,0.999717,1.002633,-0.002916,1.130915,0.996434,0.039719,-68.281250
1.000000,1.000332,1.001977,-0.001645,1.131940,0.996434,0.039719,-68.281250
1.000000,0.999716,1.001726,-0.002010,1.130914,0.996434,0.039719,-68.281250
1.000000,1.000332,1.001827,-0.001495,1.131940,0.996434,0.039719,-68.281250
1.000000,0.999716,1.002127,-0.002411,1.130913,0.996434,0.039719,-68.281250
1.000000,1.000331,1.002387,-0.002056,1.131939,0.996434,0.039719,-68.281250
1.000000,0.999715,1.001127,-0.001411,1.130912,0.996434,0.039719,-68.281250
1.000000,1.000331,1.001200,-0.000870,1.131938,0.996434,0.039719,-68.281250
1.000000,0.999715,1.001583,-0.001868,1.130912,0.996434,0.039719,-68.281250
1.000000,1.000330,1.001490,-0.001160,1.131937,0.996434,0.039719,-68.281250
