ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.000000,1.000197,1.003731,-0.003533,0.929476,1.002753,0.092529,-57.782227
1.000000,0.999582,1.004310,-0.004728,0.928451,1.002753,0.092529,-57.782227
1.000000,1.000198,1.004495,-0.004297,0.929477,1.002753,0.092529,-57.782227
1.000000,0.999583,1.004337,-0.004755,0.928452,1.002753,0.092529,-57.782227
1.000000,1.000199,1.004413,-0.004214,0.929478,1.002753,0.092529,-57.782227
1.000000,0.999584,1.004053,-0.004470,0.928453,1.002753,0.092529,-57.782227
1.000000,1.000200,1.004378,-0.004179,0.929480,1.002753,0.092529,-57.782227
1.000000,0.999584,1.004767,-0.005182,0.928454,1.002753,0.092529,-57.782227
1.000000,1.000200,1.003830,-0.003629,0.929481,1.002753,0.092529,-57.782227
1.000000,0.999585,1.004184,-0.004599,0.928455,1.002753,0.092529,-57.782227
1.000000,1.000201,1.003855,-0.003654,0.929482,1.002753,0.092529,-57.782227
1.000000,0.999586,1.003569,-0.003983,0.928457,1.002753,0.092529,-57.782227
1.000000,1.000202,1.003427,-0.003225,0.929483,1.002753,0.092529,-57.782227
1.000000,0.999586,1.003410,-0.003823,0.928458,1.002753,0.092529,-57.782227
1.000000,1.000202,1.002970,-0.002768,0.929484,1.002753,0.092529,-57.782227
1.000000,0.999587,1.003013,-0.003426,0.928459,1.002753,0.092529,-57.782227
1.000000,1.000203,1.003263,-0.003060,0.929486,1.002753,0.092529,-57.782227
1.000000,0.999588,1.003692,-0.004104,0.928460,1.002753,0.092529,-57.782227
1.000000,1.000204,1.002684,-0.002480,0.929487,1.002753,0.092529,-57.782227
1.000000,0.999589,1.002765,-0.003176,0.928461,1.002753,0.092529,-57.782227
1.000000,1.000205,1.002198,-0.001993,0.929488,1.002753,0.092529,-57.782227
1.000000,0.999589,1.002449,-0.002859,0.928463,1.002753,0.092529,-57.782227
1.000000,1.000205,1.002560,-0.002355,0.929489,1.002753,0.092529,-57.782227
1.000000,0.999590,1.002339,-0.002749,0.928464,1.002753,0.092529,-57.782227
1.000000,1.000206,1.002465,-0.002259,0.929490,1.002753,0.092529,-57.782227
1.000000,0.999591,1.003849,-0.004258,0.928465,1.002753,0.092529,-57.782227
1.000000,1.000207,1.004201,-0.003994,0.929492,1.002753,0.092529,-57.782227
1.000000,0.999591,1.004188,-0.004597,0.928466,1.002753,0.092529,-57.782227
1.000000,1.000207,1.005345,-0.005137,0.929493,1.002753,0.092529,-57.782227
1.000000,0.999592,1.004863,-0.005270,0.928467,1.002753,0.092529,-57.782227
1.000000,1.000208,1.005400,-0.005191,0.929494,1.002753,0.092529,-57.782227
1.000000,0.999593,1.005229,-0.005636,0.928468,1.002753,0.092529,-57.782227
1.000000,1.000209,1.004974,-0.004765,0.929495,1.002753,0.092529,-57.782227
1.000000,0.999594,1.004116,-0.004522,0.928470,1.002753,0.092529,-57.782227
1.000000,1.000210,1.003902,-0.003692,0.929496,1.002753,0.092529,-57.782227
1.000000,0.999594,1.003716,-0.004121,0.928471,1.002753,0.092529,-57.782227
1.000000,1.000210,1.003554,-0.003344,0.929497,1.002753,0.092529,-57.782227
1.000000,0.999595,1.004689,-0.005093,0.928472,1.002753,0.092529,-57.782227
1.000000,1.000211,1.004505,-0.004294,0.929499,1.002753,0.092529,-57.782227
1.000000,0.999596,1.004240,-0.004644,0.928473,1.002753,0.092529,-57.782227
1.000000,1.000212,1.004328,-0.004116,0.929500,1.002753,0.092529,-57.782227
1.000000,0.999596,1.004404,-0.004808,0.928474,1.002753,0.092529,-57.782227
1.000000,1.000212,1.003303,-0.003090,0.929501,1.002753,0.092529,-57.782227
1.000000,0.999597,1.003514,-0.003917,0.928476,1.002753,0.092529,-57.782227
1.000000,1.000213,1.003379,-0.003166,0.929502,1.002753,0.092529,-57.782227
1.000000,0.999598,1.003368,-0.003771,0.928477,1.002753,0.092529,-57.782227
1.000000,1.000214,1.003147,-0.002933,0.929503,1.002753,0.092529,-57.782227
1.000000,0.999599,1.002954,-0.003355,0.928478,1.002753,0.092529,-57.782227
1.000000,1.000215,1.003105,-0.002891,0.929505,1.002753,0.092529,-57.782227
1.000000,0.999599,1.003024,-0.003425,0.928479,1.002753,0.092529,-57.782227
1.000000,1.000215,1.002848,-0.002633,0.929506,1.002753,0.092529,-57.782227
1.000000,0.999600,1.002695,-0.003095,0.928480,1.002753,0.092529,-57.782227
1.000000,1.000216,1.002349,-0.002133,0.929507,1.002753,0.092529,-57.782227
1.000000,0.999601,1.002262,-0.002661,0.928482,1.002753,0.092529,-57.782227
1.000000,1.000217,1.002610,-0.002394,0.929508,1.002753,0.092529,-57.782227
1.000000,0.999601,1.002701,-0.003099,0.928483,1.002753,0.092529,-57.782227
1.000000,1.000217,1.003947,-0.003730,0.929509,1.002753,0.092529,-57.782227
1.000000,0.999602,1.003756,-0.004153,0.928484,1.002753,0.092529,-57.782227
1.000000,1.000218,1.003907,-0.003689,0.929511,1.002753,0.092529,-57.782227
1.000000,0.999603,1.004039,-0.004436,0.928485,1.002753,0.092529,-57.782227
1.000000,1.000219,1.003729,-0.003510,0.929512,1.002753,0.092529,-57.782227
1.000000,0.999604,1.004840,-0.005237,0.928486,1.002753,0.092529,-57.782227
1.000000,1.000220,1.004849,-0.004630,0.929513,1.002753,0.092529,-57.782227
1.000000,0.999604,1.004963,-0.005359,0.928488,1.002753,0.092529,-57.782227
1.000000,1.000220,1.004850,-0.004629,0.929514,1.002753,0.092529,-57.782227
1.000000,0.999605,1.005070,-0.005465,0.928489,1.002753,0.092529,-57.782227
1.000000,1.000221,1.004199,-0.003978,0.929515,1.002753,0.092529,-57.782227
1.000000,0.999606,1.003868,-0.004262,0.928490,1.002753,0.092529,-57.782227
1.000000,1.000222,1.003686,-0.003464,0.929517,1.002753,0.092529,-57.782227
1.000000,0.999606,1.003635,-0.004028,0.928491,1.002753,0.092529,-57.782227
1.000000,1.000222,1.002741,-0.002518,0.929518,1.002753,0.092529,-57.782227
1.000000,0.999607,1.002920,-0.003313,0.928492,1.002753,0.092529,-57.782227
1.000000,1.000223,1.002758,-0.002534,0.929519,1.002753,0.092529,-57.782227
1.000000,0.999608,1.002616,-0.003008,0.928493,1.002753,0.092529,-57.782227
1.000000,1.000224,1.003024,-0.002800,0.929520,1.002753,0.092529,-57.782227
1.000000,0.999609,1.002848,-0.003239,0.928495,1.002753,0.092529,-57.782227
1.000000,1.000225,1.002589,-0.002364,0.929521,1.002753,0.092529,-57.782227
1.000000,0.999609,1.002151,-0.002541,0.928496,1.002753,0.092529,-57.782227
1.000000,1.000225,1.002196,-0.001970,0.929523,1.002753,0.092529,-57.782227
1.000000,0.999610,1.002022,-0.002412,0.928497,1.002753,0.092529,-57.782227
1.000000,1.000226,1.002190,-0.001964,0.929524,1.002753,0.092529,-57.782227
1.000000,0.999611,1.001699,-0.002088,0.928498,1.002753,0.092529,-57.782227
1.000000,1.000227,1.002546,-0.002320,0.929525,1.002753,0.092529,-57.782227
1.000000,0.999611,1.002539,-0.002928,0.928499,1.002753,0.092529,-57.782227
1.000000,1.000227,1.002639,-0.002411,0.929526,1.002753,0.092529,-57.782227
1.000000,0.999612,1.002619,-0.003007,0.928501,1.002753,0.092529,-57.782227
1.000000,1.000228,1.003346,-0.003118,0.929527,1.002753,0.092529,-57.782227
1.000000,0.999613,1.003233,-0.003620,0.928502,1.002753,0.092529,-57.782227
1.000000,1.000229,1.004091,-0.003862,0.929528,1.002753,0.092529,-57.782227
1.000000,0.999614,1.004411,-0.004797,0.928503,1.002753,0.092529,-57.782227
1.000000,1.000230,1.004158,-0.003928,0.929530,1.002753,0.092529,-57.782227
1.000000,0.999614,1.004363,-0.004749,0.928504,1.002753,0.092529,-57.782227
1.000000,1.000230,1.004647,-0.004417,0.929531,1.002753,0.092529,-57.782227
1.000000,0.999615,1.004894,-0.005279,0.928505,1.002753,0.092529,-57.782227
1.000000,1.000231,1.005321,-0.005090,0.929532,1.002753,0.092529,-57.782227
1.000000,0.999616,1.005797,-0.006181,0.928507,1.002753,0.092529,-57.782227
1.000000,1.000232,1.004831,-0.004599,0.929533,1.002753,0.092529,-57.782227
1.000000,0.999617,1.004522,-0.004906,0.928508,1.002753,0.092529,-57.782227
1.000000,1.000232,1.004254,-0.004022,0.929534,1.002753,0.092529,-57.782227
1.000000,0.999617,1.004128,-0.004511,0.928509,1.002753,0.092529,-57.782227
1.000000,1.000233,1.004019,-0.003785,0.929536,1.002753,0.092529,-57.782227
1.000000,0.999618,1.003499,-0.003881,0.928510,1.002753,0.092529,-57.782227
1.000000,1.000234,1.004109,-0.003875,0.929537,1.002753,0.092529,-57.782227
1.000000,0.999619,1.004002,-0.004384,0.928511,1.002753,0.092529,-57.782227
1.000000,1.000235,1.003697,-0.003462,0.929538,1.002753,0.092529,-57.782227
1.000000,0.999619,1.004281,-0.004662,0.928513,1.002753,0.092529,-57.782227
1.000000,1.000235,1.004152,-0.003916,0.929539,1.002753,0.092529,-57.782227
1.000000,0.999620,1.003827,-0.004207,0.928514,1.002753,0.092529,-57.782227
1.000000,1.000236,1.003332,-0.003096,0.929540,1.002753,0.092529,-57.782227
1.000000,0.999621,1.003115,-0.003494,0.928515,1.002753,0.092529,-57.782227
1.000000,1.000237,1.003457,-0.003221,0.929542,1.002753,0.092529,-57.782227
1.000000,0.999622,1.003436,-0.003815,0.928516,1.002753,0.092529,-57.782227
1.000000,1.000237,1.003524,-0.003286,0.929543,1.002753,0.092529,-57.782227
1.000000,0.999622,1.003388,-0.003766,0.928517,1.002753,0.092529,-57.782227
1.000000,1.000238,1.002632,-0.002394,0.929544,1.002753,0.092529,-57.782227
1.000000,0.999623,1.003145,-0.003522,0.928519,1.002753,0.092529,-57.782227
1.000000,1.000239,1.002846,-0.002607,0.929545,1.002753,0.092529,-57.782227
1.000000,0.999624,1.002799,-0.003176,0.928520,1.002753,0.092529,-57.782227
1.000000,1.000240,1.003502,-0.003262,0.929546,1.002753,0.092529,-57.782227
1.000000,0.999624,1.004431,-0.004806,0.928521,1.002753,0.092529,-57.782227
1.000000,1.000240,1.004175,-0.003935,0.929548,1.002753,0.092529,-57.782227
1.000000,0.999625,1.003953,-0.004328,0.928522,1.002753,0.092529,-57.782227
1.000000,1.000241,1.003867,-0.003626,0.929549,1.002753,0.092529,-57.782227
1.000000,0.999626,1.003685,-0.004059,0.928523,1.002753,0.092529,-57.782227
1.000000,1.000242,1.003315,-0.003074,0.929550,1.002753,0.092529,-57.782227
1.000000,0.999627,1.002570,-0.002943,0.928524,1.002753,0.092529,-57.782227
1.000000,1.000242,1.002453,-0.002211,0.929551,1.002753,0.092529,-57.782227
