ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
2.000000,2.000379,1.161543,0.838836,-0.721558,1.159289,-0.435860,200.624023,0.000000
2.000000,1.996532,1.161716,0.834816,-0.764941,1.159942,-0.371891,205.466064,0.000000
2.000000,2.000379,1.161866,0.838513,-0.788251,1.160284,-0.396709,209.784668,0.000000
2.000000,1.996532,1.161891,0.834641,-0.814617,1.160307,-0.436428,214.107117,0.000000
2.000000,2.000380,1.161806,0.838574,-0.838527,1.160161,-0.462929,218.596497,0.000000
2.000000,1.996532,1.161732,0.834800,-0.871462,1.160025,-0.467758,223.257507,0.000000
2.000000,2.000380,1.161561,0.838818,-0.899767,1.159856,-0.468182,227.912903,0.000000
2.000000,1.996533,1.161732,0.834800,-0.936618,1.159953,-0.453598,232.768982,0.000000
2.000000,2.000380,1.161880,0.838500,-0.967562,1.160123,-0.442482,237.567139,0.000000
2.000000,1.996533,1.161797,0.834736,-1.000206,1.160119,-0.446072,242.147644,0.000000
2.000000,2.000380,1.161724,0.838656,-1.026878,1.160047,-0.455875,246.726746,0.000000
2.000000,1.996533,1.161661,0.834872,-1.059828,1.159963,-0.459576,251.363220,0.000000
2.000000,2.000381,1.161819,0.838562,-1.090256,1.160059,-0.452496,256.168030,0.000000
2.000000,1.996533,1.161955,0.834578,-1.125939,1.160207,-0.443054,260.941589,0.000000
2.000000,2.000381,1.161968,0.838413,-1.154120,1.160267,-0.445076,265.585815,0.000000
2.000000,1.996534,1.161873,0.834661,-1.186070,1.160201,-0.453014,270.151062,0.000000
2.000000,2.000381,1.162002,0.838379,-1.215206,1.160266,-0.452560,274.891052,0.000000
2.000000,1.996534,1.162009,0.834525,-1.249314,1.160293,-0.450287,279.576599,0.000000
2.000000,2.000381,1.161908,0.838473,-1.276702,1.160223,-0.455658,284.178650,0.000000
2.000000,1.996534,1.161927,0.834607,-1.310566,1.160210,-0.455166,288.865479,0.000000
2.000000,2.000381,1.161731,0.838650,-1.337541,1.160056,-0.461784,293.437561,0.000000
2.000000,1.996534,1.161773,0.834761,-1.581540,1.162840,1.582882,290.525696,0.000000
2.000000,2.000382,1.161810,0.838572,-1.612926,1.167981,2.710533,273.678772,0.000000
2.000000,1.996534,1.161736,0.834799,-1.458061,1.170979,2.780045,248.443848,0.000000
2.000000,2.000382,1.161565,0.838817,-1.237419,1.171334,2.460243,221.773010,0.000000
2.000000,1.996535,1.161629,0.834906,-1.043095,1.170700,2.212559,197.009155,0.000000
2.000000,2.000382,1.162003,0.838379,-0.674195,1.167620,0.143753,181.674072,0.000000
2.000000,1.996535,1.161903,0.834632,-0.528785,1.162399,-0.925770,180.320984,0.000000
2.000000,2.000382,1.161923,0.838460,-0.563591,1.159453,-0.970078,187.063049,0.000000
2.000000,1.996535,1.161621,0.834914,-0.655620,1.158779,-0.668613,194.822205,0.000000
2.000000,2.000383,1.161572,0.838811,-0.723559,1.159280,-0.443958,201.079285,0.000000
2.000000,1.996535,1.161635,0.834900,-0.767247,1.159863,-0.376965,205.916687,0.000000
2.000000,2.000383,1.161584,0.838799,-0.789228,1.160038,-0.406269,210.137817,0.000000
2.000000,1.996536,1.161433,0.835103,-0.814451,1.159875,-0.450344,214.390137,0.000000
2.000000,2.000383,1.161408,0.838975,-0.839968,1.159726,-0.469551,218.982422,0.000000
2.000000,1.996536,1.161918,0.834618,-0.879541,1.160061,-0.445942,224.051453,0.000000
2.000000,2.000383,1.161935,0.838448,-0.909527,1.160209,-0.437756,228.763855,0.000000
2.000000,1.996536,1.161844,0.834692,-0.941213,1.160183,-0.446400,233.298828,0.000000
2.000000,2.000384,1.161765,0.838618,-0.967590,1.160091,-0.458008,237.869934,0.000000
2.000000,1.996536,1.161909,0.834627,-1.002624,1.160161,-0.453285,242.643616,0.000000
2.000000,2.000384,1.161928,0.838456,-1.031834,1.160204,-0.450394,247.350647,0.000000
2.000000,1.996537,1.161944,0.834592,-1.065709,1.160233,-0.449257,252.022583,0.000000
2.000000,2.000384,1.161958,0.838426,-1.093982,1.160250,-0.451382,256.687012,0.000000
2.000000,1.996537,1.162077,0.834460,-1.128649,1.160343,-0.447594,261.421082,0.000000
2.000000,2.000384,1.162073,0.838311,-1.156897,1.160368,-0.449467,266.075989,0.000000
2.000000,1.996537,1.162283,0.834254,-1.192184,1.160533,-0.443413,270.852844,0.000000
2.000000,2.000385,1.162252,0.838132,-1.219974,1.160559,-0.447174,275.474915,0.000000
2.000000,1.996537,1.162226,0.834311,-1.252671,1.160536,-0.452057,280.089966,0.000000
2.000000,2.000385,1.162203,0.838182,-1.280562,1.160500,-0.456123,284.739136,0.000000
2.000000,1.996538,1.162183,0.834355,-1.314345,1.160471,-0.455498,289.412903,0.000000
2.000000,2.000385,1.161847,0.838538,-1.340011,1.160204,-0.467312,293.898621,0.000000
2.000000,1.996538,1.161874,0.834664,-1.583931,1.162937,1.576504,290.996155,0.000000
