ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,1.000225,1.009331,-0.009107,-3.285180,1.009176,0.003380,194.998749,0.000000
1.000000,0.999612,1.009280,-0.009668,-3.286164,1.009250,-0.001793,195.053253,0.000000
1.000000,1.000230,1.009341,-0.009111,-3.281009,1.009293,-0.011028,195.141235,0.000000
1.000000,0.999617,1.009394,-0.009777,-3.283072,1.009320,-0.016384,195.276245,0.000000
1.000000,1.000236,1.009334,-0.009098,-3.280942,1.009274,-0.019398,195.385315,0.000000
1.000000,0.999623,1.009282,-0.009659,-3.284036,1.009216,-0.021435,195.505219,0.000000
1.000000,1.000241,1.009342,-0.009101,-3.286872,1.009244,-0.017235,195.686523,0.000000
1.000000,0.999628,1.009501,-0.009873,-3.296947,1.009380,-0.009899,195.909790,0.000000
1.000000,1.000247,1.009427,-0.009181,-3.295283,1.009379,-0.011570,195.997620,0.000000
1.000000,0.999634,1.009469,-0.009835,-3.297971,1.009400,-0.015301,196.124603,0.000000
1.000000,1.000252,1.009293,-0.009041,-3.292418,1.009267,-0.022575,196.171356,0.000000
1.000000,0.999639,1.009246,-0.009607,-3.295090,1.009178,-0.025387,196.295288,0.000000
1.000000,1.000257,1.009418,-0.009160,-3.300000,1.009281,-0.015423,196.546814,0.000000
1.000000,0.999645,1.009248,-0.009604,-3.300000,1.009209,-0.016411,196.618744,0.000000
1.000000,1.000263,1.009207,-0.008944,-3.300000,1.009154,-0.018215,196.716034,0.000000
1.000000,0.999650,1.009172,-0.009522,-3.300000,1.009111,-0.017735,196.827942,0.000000
1.000000,1.000268,1.009353,-0.009085,-3.300000,1.009236,-0.009548,197.042877,0.000000
1.000000,0.999656,1.008980,-0.009324,-3.300000,1.009017,-0.017998,196.975677,0.000000
1.000000,1.000274,1.009081,-0.008807,-3.300000,1.009011,-0.014210,197.103363,0.000000
1.000000,0.999661,1.008743,-0.009082,-3.300000,1.008771,-0.021072,197.051514,0.000000
1.000000,1.000279,1.008875,-0.008596,-3.300000,1.008788,-0.014492,197.211212,0.000000
1.000000,0.999667,1.008989,-0.009323,-3.300000,1.008897,-0.005348,197.381775,0.000000
1.000000,1.000285,1.008983,-0.008698,-3.300000,1.008945,-0.001743,197.450806,0.000000
1.000000,0.999672,1.009083,-0.009411,-3.300000,1.009043,0.003304,197.524628,0.000000
1.000000,1.000290,1.009170,-0.008880,-3.300000,1.009146,0.006706,197.568359,0.000000
1.000000,0.999678,1.009033,-0.009356,-3.300000,1.009081,0.001991,197.479553,0.000000
1.000000,1.000296,1.009233,-0.008937,-3.300000,1.009199,0.006329,197.541840,0.000000
1.000000,0.999683,1.009194,-0.009511,-3.300000,1.009213,0.005024,197.506897,0.000000
1.000000,1.000301,1.009160,-0.008859,-3.300000,1.009188,0.002041,197.456879,0.000000
1.000000,0.999689,1.009237,-0.009549,-3.300000,1.009230,0.003220,197.470032,0.000000
1.000000,1.000307,1.009198,-0.008891,-3.300000,1.009214,0.001167,197.439301,0.000000
1.000000,0.999694,1.009057,-0.009363,-3.300000,1.009101,-0.004177,197.358704,0.000000
1.000000,1.000312,1.009572,-0.009260,-3.300000,1.009438,0.011478,197.605408,0.000000
1.000000,0.999699,1.009382,-0.009683,-3.300000,1.009429,0.007412,197.520325,0.000000
1.000000,1.000318,1.009642,-0.009325,-3.300000,1.009607,0.012478,197.585052,0.000000
1.000000,0.999705,1.009656,-0.009951,-3.300000,1.009678,0.011436,197.544769,0.000000
1.000000,1.000323,1.009667,-0.009344,-3.300000,1.009701,0.008266,197.482941,0.000000
1.000000,0.999710,1.009465,-0.009754,-3.300000,1.009549,-0.001339,197.329285,0.000000
1.000000,1.000329,1.009502,-0.009173,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999716,1.009321,-0.009605,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000334,1.009058,-0.008724,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999721,1.009149,-0.009427,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000340,1.009227,-0.008887,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999727,1.009189,-0.009462,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000345,1.008943,-0.008598,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999732,1.009049,-0.009317,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000351,1.009034,-0.008684,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999738,1.009128,-0.009390,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000356,1.009209,-0.008853,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999743,1.009173,-0.009430,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000362,1.009142,-0.008780,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999749,1.009328,-0.009579,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000367,1.009382,-0.009015,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999754,1.009324,-0.009569,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000373,1.009167,-0.008794,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999760,1.009243,-0.009483,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000378,1.009202,-0.008824,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999765,1.009061,-0.009296,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000384,1.009151,-0.008767,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999771,1.009123,-0.009352,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000389,1.009099,-0.008709,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999776,1.009184,-0.009407,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000395,1.009257,-0.008863,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999782,1.009215,-0.009434,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000400,1.009285,-0.008885,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999787,1.009345,-0.009558,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000406,1.009292,-0.008886,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999793,1.009245,-0.009452,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000411,1.009417,-0.009006,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999798,1.009354,-0.009555,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000417,1.009405,-0.008988,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999804,1.009450,-0.009646,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000422,1.009488,-0.009066,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999809,1.009522,-0.009713,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000427,1.009445,-0.009017,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999815,1.009591,-0.009776,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000433,1.009398,-0.008965,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999820,1.009231,-0.009411,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000438,1.009405,-0.008967,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999826,1.009343,-0.009518,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000444,1.009290,-0.008846,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999831,1.009350,-0.009519,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000449,1.009402,-0.008952,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999837,1.009553,-0.009716,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000455,1.009259,-0.008805,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999842,1.009111,-0.009269,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000460,1.009194,-0.008734,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999848,1.009267,-0.009419,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000466,1.009329,-0.008864,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999853,1.009278,-0.009425,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000471,1.009233,-0.008762,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999858,1.009194,-0.009336,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000477,1.009160,-0.008684,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999864,1.009237,-0.009373,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000482,1.009198,-0.008716,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999869,1.009694,-0.009825,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000488,1.009382,-0.008895,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999875,1.009324,-0.009449,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000493,1.009273,-0.008780,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999880,1.009229,-0.009348,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000499,1.009084,-0.008585,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999886,1.009171,-0.009285,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000504,1.009353,-0.008848,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999891,1.009510,-0.009619,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000510,1.009541,-0.009031,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999897,1.009568,-0.009671,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000515,1.009485,-0.008970,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999902,1.009306,-0.009404,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000521,1.009364,-0.008843,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999908,1.009414,-0.009506,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000526,1.009670,-0.009144,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999913,1.009467,-0.009554,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000532,1.009504,-0.008972,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999919,1.009535,-0.009616,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000537,1.009350,-0.008813,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999924,1.009508,-0.009584,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000543,1.009433,-0.008890,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999930,1.009899,-0.009969,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000548,1.009666,-0.009118,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999935,1.009676,-0.009741,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000554,1.009366,-0.008813,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999941,1.009310,-0.009369,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000559,1.008942,-0.008383,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999946,1.009154,-0.009208,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000565,1.009232,-0.008667,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999952,1.008981,-0.009029,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000570,1.008869,-0.008299,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999957,1.009196,-0.009239,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000576,1.009375,-0.008799,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999963,1.009105,-0.009142,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000581,1.009189,-0.008608,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999968,1.009156,-0.009188,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000587,1.009021,-0.008434,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999974,1.009010,-0.009036,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000592,1.009000,-0.008408,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999979,1.009417,-0.009438,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000597,1.009566,-0.008969,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999985,1.009589,-0.009605,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000603,1.009504,-0.008901,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999990,1.009323,-0.009333,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000608,1.009484,-0.008876,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999996,1.009412,-0.009417,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000613,1.009350,-0.008737,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999999,1.009295,-0.009297,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000614,1.009461,-0.008847,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999998,1.009392,-0.009394,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000613,1.009438,-0.008825,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999997,1.009266,-0.009269,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000612,1.009223,-0.008611,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999995,1.009079,-0.009084,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000610,1.009060,-0.008450,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999994,1.009044,-0.009050,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000609,1.009136,-0.008527,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999993,1.009216,-0.009223,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000608,1.009180,-0.008572,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999992,1.009148,-0.009156,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000607,1.009332,-0.008726,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999991,1.009174,-0.009184,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000606,1.009037,-0.008431,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999989,1.009236,-0.009247,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000604,1.009197,-0.008592,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999988,1.009163,-0.009174,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000603,1.008814,-0.008211,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999987,1.008937,-0.008950,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000602,1.009043,-0.008441,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999986,1.008923,-0.008937,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000601,1.009031,-0.008430,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999985,1.009019,-0.009034,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000600,1.009114,-0.008515,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999983,1.009091,-0.009108,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000598,1.009071,-0.008472,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999982,1.008841,-0.008859,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000597,1.008960,-0.008363,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999981,1.009063,-0.009082,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000596,1.008940,-0.008344,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999980,1.008834,-0.008854,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000595,1.008954,-0.008359,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999979,1.009164,-0.009185,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000594,1.009028,-0.008434,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999977,1.009335,-0.009357,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000592,1.009495,-0.008902,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999976,1.009634,-0.009657,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999975,1.009555,-0.009579,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000590,1.009367,-0.008777,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999974,1.008992,-0.009018,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000589,1.008772,-0.008183,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999973,1.009007,-0.009034,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000588,1.008785,-0.008197,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999972,1.008911,-0.008940,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000587,1.009021,-0.008435,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999970,1.009010,-0.009040,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000585,1.008788,-0.008203,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999969,1.008702,-0.008732,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000584,1.008626,-0.008042,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999968,1.008455,-0.008487,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000583,1.008625,-0.008042,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999967,1.008772,-0.008806,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000582,1.008794,-0.008212,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999966,1.009025,-0.009060,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000581,1.009014,-0.008433,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999964,1.009004,-0.009040,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000579,1.009101,-0.008522,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999963,1.008974,-0.009010,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000578,1.009075,-0.008497,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999962,1.009163,-0.009201,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000577,1.009240,-0.008663,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999961,1.009200,-0.009239,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000576,1.009165,-0.008590,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999960,1.009135,-0.009176,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000575,1.009109,-0.008535,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999958,1.008980,-0.009022,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000573,1.009293,-0.008720,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999957,1.009140,-0.009183,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000572,1.009114,-0.008541,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999956,1.009409,-0.009453,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000571,1.009453,-0.008882,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999955,1.009385,-0.009430,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000570,1.009432,-0.008862,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999954,1.010004,-0.010051,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000569,1.010395,-0.009826,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,0.999952,1.010096,-0.010144,-3.300000,1.009509,-0.003326,197.315857,0.000000
1.000000,1.000567,1.010050,-0.009483,-3.300000,1.009509,-0.003326,197.315857,0.000000
