ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order,ESO 4th order
1.000000,0.999781,1.005294,-0.005514,1.132447,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000396,1.005137,-0.004742,1.134753,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999780,1.003939,-0.004159,1.132442,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000395,1.004598,-0.004203,1.134748,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999778,1.004851,-0.005073,1.132438,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000393,1.004646,-0.004253,1.134744,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999777,1.004575,-0.004797,1.132433,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000392,1.005043,-0.004651,1.134740,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999776,1.004813,-0.005037,1.132429,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000391,1.004826,-0.004435,1.134735,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999775,1.004837,-0.005062,1.132424,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000390,1.004740,-0.004350,1.134731,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999774,1.005930,-0.006156,1.132420,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000389,1.005795,-0.005407,1.134726,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999772,1.005891,-0.006119,1.132416,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000387,1.005549,-0.005162,1.134722,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999771,1.005465,-0.005693,1.132411,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000386,1.004967,-0.004580,1.134717,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999770,1.004640,-0.004870,1.132406,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000385,1.004463,-0.004078,1.134713,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999769,1.004310,-0.004541,1.132402,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000384,1.003539,-0.003155,1.134708,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999768,1.003507,-0.003739,1.132398,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000383,1.003585,-0.003203,1.134704,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999766,1.004397,-0.004630,1.132393,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000381,1.004464,-0.004083,1.134699,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999765,1.004629,-0.004864,1.132389,1.003349,-0.031017,-67.850067,0.000000
1.000000,1.000380,1.004666,-0.004285,1.134695,1.003349,-0.031017,-67.850067,0.000000
1.000000,0.999764,1.004591,-0.004827,1.132384,1.003349,-0.031017,-67.850067,0.000000
